time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
3.46;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 402.5);(638.0, 409.5);(635.0, 394.75);(634.0, 424.25);(640.0, 390.0);(599.0, 434.0);(604.0, 380.0);(543.5, 432.75);(544.5, 382.5);(501.5, 426.5);(497.75, 414.5);(497.25, 411.5);(520.0, 385.0);(437.75, 434.0);(561.0, 415.5);(342.0, 438.5);(491.0, 432.5)
3.5;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 403.25);(638.0, 410.0);(634.5, 395.5);(634.0, 423.75);(639.0, 390.0);(599.0, 434.0);(602.5, 379.75);(547.0, 434.0);(543.0, 383.5);(500.5, 429.5);(496.5, 416.25);(498.25, 412.5);(520.0, 385.75);(440.25, 434.5);(560.0, 417.0);(339.25, 441.25);(484.5, 433.0)
3.55;videos/cuts_test/50wtf7.mp4;fallen;(631.0, 403.25);(639.0, 410.25);(635.5, 395.25);(634.5, 424.0);(639.0, 390.0);(599.0, 434.75);(602.0, 379.75);(545.0, 434.5);(542.0, 384.5);(499.5, 432.0);(495.5, 417.75);(498.5, 413.25);(519.5, 386.0);(441.25, 435.0);(555.0, 418.5);(341.25, 443.25);(479.75, 434.0)
3.59;videos/cuts_test/50wtf7.mp4;fallen;(630.5, 404.5);(639.0, 411.5);(635.5, 396.5);(635.0, 424.5);(639.5, 390.25);(599.0, 435.0);(601.5, 379.5);(546.0, 435.5);(540.5, 386.0);(497.25, 435.75);(494.25, 420.5);(499.0, 414.5);(518.0, 386.25);(442.75, 435.5);(548.0, 419.75);(340.5, 443.5);(468.5, 434.0)
3.63;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 404.25);(638.5, 411.25);(635.0, 396.0);(634.5, 424.75);(639.0, 389.5);(599.5, 434.25);(601.0, 379.25);(548.0, 434.75);(540.5, 386.25);(499.5, 434.75);(494.25, 420.0);(499.25, 414.5);(518.0, 386.5);(441.75, 436.5);(548.5, 421.0);(340.25, 445.5);(468.25, 435.0)
3.67;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 404.5);(639.0, 412.0);(635.0, 396.0);(634.5, 424.0);(637.5, 388.5);(596.5, 432.25);(599.0, 379.0);(547.0, 432.5);(539.0, 387.5);(497.25, 433.75);(493.25, 420.75);(495.5, 414.25);(517.0, 386.5);(439.5, 439.25);(555.5, 420.75);(338.75, 447.0);(468.25, 434.75)
3.71;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 404.75);(638.5, 412.0);(635.0, 396.25);(634.5, 424.0);(637.0, 388.5);(596.5, 431.75);(598.5, 379.0);(547.5, 431.75);(539.0, 387.25);(498.0, 433.5);(493.0, 420.75);(495.25, 413.75);(517.0, 386.0);(440.0, 439.5);(557.0, 420.5);(339.0, 448.0);(470.75, 435.0)
3.75;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 404.75);(639.0, 412.0);(635.0, 396.25);(635.0, 423.5);(637.0, 388.25);(596.5, 431.75);(598.5, 379.0);(547.5, 432.0);(539.0, 387.25);(497.75, 433.5);(493.25, 420.75);(495.0, 413.0);(517.0, 385.5);(440.25, 439.5);(556.5, 420.5);(340.0, 448.75);(471.0, 435.0)
3.8;videos/cuts_test/50wtf7.mp4;fallen;(631.5, 403.25);(638.0, 410.25);(635.5, 395.75);(633.5, 422.25);(635.5, 388.0);(596.0, 429.5);(599.0, 379.5);(547.5, 432.25);(538.5, 386.0);(496.5, 431.75);(493.5, 419.75);(495.0, 412.25);(516.5, 387.5);(437.5, 439.0);(558.0, 419.0);(342.0, 451.25);(468.5, 435.75)
3.84;videos/cuts_test/50wtf7.mp4;fallen;(632.0, 403.5);(638.5, 410.5);(636.0, 396.25);(633.0, 422.25);(635.5, 388.25);(596.5, 429.25);(599.0, 380.0);(549.5, 431.5);(539.0, 385.25);(498.75, 429.0);(494.75, 417.75);(495.25, 410.75);(517.5, 386.0);(437.5, 439.0);(562.0, 418.25);(342.0, 451.0);(474.25, 435.25)
3.88;videos/cuts_test/50wtf7.mp4;fallen;(633.5, 403.5);(639.5, 410.5);(637.0, 396.5);(633.5, 423.5);(636.0, 388.5);(595.5, 429.5);(600.0, 379.75);(549.0, 431.75);(539.5, 383.5);(499.75, 426.75);(495.5, 415.0);(492.5, 409.5);(516.5, 385.0);(435.25, 439.75);(565.0, 417.0);(340.5, 451.0);(482.5, 435.25)
3.92;videos/cuts_test/50wtf7.mp4;fallen;(634.0, 403.75);(639.0, 411.5);(637.0, 397.25);(632.5, 425.75);(636.5, 389.25);(594.5, 430.5);(601.0, 380.0);(549.5, 432.5);(540.0, 382.25);(499.75, 424.75);(495.25, 411.25);(490.5, 409.25);(514.0, 384.25);(435.5, 439.25);(555.5, 416.0);(341.0, 451.0);(460.0, 433.5)
3.96;videos/cuts_test/50wtf7.mp4;fallen;(634.0, 404.0);(639.0, 412.25);(637.0, 397.75);(632.5, 427.25);(637.0, 390.25);(595.0, 431.5);(603.0, 381.0);(551.0, 432.75);(543.0, 380.5);(501.0, 422.0);(496.75, 405.75);(491.0, 409.0);(512.5, 383.0);(435.25, 439.5);(524.5, 418.5);(341.25, 451.25);(408.0, 434.5)
4.0;videos/cuts_test/50wtf7.mp4;fallen;(636.0, 403.5);(640.5, 411.75);(639.0, 397.25);(633.0, 427.5);(637.0, 391.0);(595.0, 430.5);(603.5, 381.5);(553.0, 429.25);(544.5, 379.0);(501.75, 417.25);(499.0, 402.5);(492.0, 408.5);(511.75, 383.0);(434.75, 438.75);(507.0, 419.25);(341.5, 451.0);(387.0, 435.5)
4.05;videos/cuts_test/50wtf7.mp4;fallen;(636.0, 403.25);(641.0, 411.25);(639.0, 396.75);(634.5, 428.0);(637.5, 392.0);(595.0, 430.5);(604.5, 382.5);(554.0, 428.25);(545.5, 377.5);(499.5, 413.5);(498.0, 397.75);(494.25, 411.25);(508.75, 385.25);(435.0, 438.75);(459.25, 424.25);(343.25, 451.0);(347.5, 439.75)
4.09;videos/cuts_test/50wtf7.mp4;fallen;(637.0, 404.0);(642.5, 412.75);(640.0, 397.25);(634.5, 430.5);(638.0, 392.5);(596.0, 433.5);(606.5, 383.25);(551.0, 431.25);(548.0, 377.5);(501.0, 413.0);(498.75, 392.25);(493.25, 416.25);(504.75, 389.0);(433.25, 440.0);(443.5, 425.5);(344.25, 451.25);(343.0, 442.5)
4.13;videos/cuts_test/50wtf7.mp4;fallen;(633.5, 403.75);(639.0, 412.0);(635.5, 397.0);(632.0, 430.0);(637.5, 393.25);(598.0, 433.0);(606.5, 384.0);(551.0, 429.75);(548.0, 376.5);(500.0, 408.75);(499.75, 390.25);(494.75, 416.5);(505.75, 389.5);(433.0, 439.75);(443.0, 425.5);(344.5, 451.5);(343.0, 442.5)
4.17;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 403.75);(640.5, 412.0);(637.0, 396.25);(633.0, 431.5);(638.0, 393.0);(599.0, 433.0);(606.0, 384.0);(549.0, 426.5);(550.0, 375.0);(501.0, 402.25);(502.5, 388.0);(497.0, 420.0);(506.5, 393.0);(432.5, 440.0);(440.75, 426.0);(345.0, 451.5);(342.25, 441.75)
4.21;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 403.0);(641.5, 411.0);(637.5, 395.0);(634.0, 430.0);(637.0, 392.25);(597.5, 433.0);(604.5, 384.0);(545.5, 425.5);(550.5, 372.75);(500.75, 398.0);(501.5, 382.5);(495.5, 425.0);(503.75, 397.75);(432.25, 441.25);(438.0, 426.75);(346.5, 453.5);(343.5, 443.75)
4.25;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 403.0);(641.5, 410.75);(637.5, 394.75);(634.0, 429.0);(636.5, 393.0);(596.5, 432.5);(604.0, 385.0);(545.5, 422.0);(553.5, 369.5);(502.75, 394.25);(506.5, 374.5);(495.25, 424.5);(503.0, 398.25);(431.5, 441.75);(436.0, 427.5);(347.0, 453.5);(343.0, 444.25)
4.3;videos/cuts_test/50wtf7.mp4;fallen;(633.5, 402.25);(639.5, 410.0);(636.0, 394.25);(633.0, 428.5);(635.0, 393.5);(595.0, 431.0);(603.0, 386.5);(542.5, 420.0);(556.0, 369.0);(504.25, 390.75);(513.0, 371.5);(495.75, 424.25);(503.5, 399.0);(431.5, 441.5);(436.25, 427.75);(347.5, 453.75);(343.75, 443.75)
4.34;videos/cuts_test/50wtf7.mp4;fallen;(629.0, 399.0);(636.5, 408.0);(633.5, 391.75);(631.0, 429.0);(634.5, 394.0);(594.5, 429.75);(603.5, 386.75);(543.5, 418.75);(560.0, 367.25);(507.25, 389.0);(515.0, 369.0);(497.25, 420.5);(504.5, 395.0);(434.75, 440.25);(437.5, 427.75);(345.0, 451.5);(342.0, 443.75)
4.38;videos/cuts_test/50wtf7.mp4;fallen;(630.0, 398.75);(638.0, 408.0);(635.0, 390.75);(631.5, 430.0);(633.5, 394.5);(593.0, 427.5);(601.5, 387.75);(541.5, 416.75);(559.0, 367.0);(508.75, 385.0);(513.5, 365.75);(498.25, 420.75);(504.5, 396.75);(435.0, 440.5);(438.0, 427.5);(347.0, 453.0);(344.5, 444.0)
4.42;videos/cuts_test/50wtf7.mp4;fallen;(631.5, 394.75);(639.0, 404.5);(636.5, 387.5);(634.0, 428.5);(633.0, 393.75);(595.5, 425.75);(602.0, 388.75);(543.0, 412.5);(562.0, 366.75);(510.5, 380.0);(517.5, 359.25);(502.25, 418.0);(508.75, 395.0);(438.5, 438.0);(443.75, 423.0);(346.75, 454.0);(349.0, 441.75)
4.46;videos/cuts_test/50wtf7.mp4;fallen;(636.0, 396.0);(642.0, 405.5);(640.5, 389.0);(638.5, 427.25);(636.0, 392.5);(597.0, 425.75);(604.0, 390.0);(545.0, 411.25);(564.5, 366.0);(511.75, 373.5);(521.0, 356.0);(504.25, 417.5);(514.5, 393.5);(437.5, 437.5);(460.0, 409.75);(344.25, 452.75);(374.5, 418.5)
4.5;videos/cuts_test/50wtf7.mp4;fallen;(636.0, 395.75);(643.0, 405.0);(641.5, 388.75);(640.0, 425.5);(636.5, 390.5);(599.0, 424.0);(604.0, 390.0);(548.0, 405.75);(567.0, 366.0);(514.5, 364.5);(525.5, 353.75);(506.75, 415.5);(515.0, 392.0);(439.5, 435.75);(454.5, 412.25);(346.0, 453.0);(362.75, 423.0)
4.55;videos/cuts_test/50wtf7.mp4;fallen;(638.0, 396.0);(644.0, 405.0);(642.5, 389.0);(640.5, 424.75);(638.0, 390.0);(599.0, 422.5);(604.0, 391.25);(548.5, 400.5);(566.0, 366.5);(515.0, 357.25);(524.5, 350.0);(506.5, 415.0);(515.0, 392.25);(438.0, 437.25);(454.0, 412.0);(346.25, 454.0);(364.75, 417.25)
4.59;videos/cuts_test/50wtf7.mp4;fallen;(637.5, 395.5);(644.0, 404.25);(641.5, 388.0);(640.0, 423.0);(638.0, 388.75);(599.5, 420.75);(604.0, 392.75);(549.0, 395.5);(565.5, 369.5);(516.0, 353.0);(524.0, 348.75);(507.0, 413.0);(516.0, 391.0);(439.5, 434.75);(461.5, 406.0);(347.0, 453.75);(374.5, 408.25)
4.63;videos/cuts_test/50wtf7.mp4;fallen;(636.5, 393.75);(643.0, 402.5);(640.5, 386.5);(639.0, 421.5);(637.0, 388.25);(600.5, 419.5);(604.0, 394.0);(552.0, 395.25);(564.0, 370.75);(516.5, 352.0);(525.0, 347.5);(508.25, 411.75);(517.5, 390.5);(439.75, 433.75);(464.5, 403.0);(348.0, 453.25);(380.25, 402.0)
4.67;videos/cuts_test/50wtf7.mp4;fallen;(637.5, 394.0);(644.0, 403.0);(642.0, 387.0);(638.5, 422.0);(637.5, 388.25);(601.5, 419.75);(602.0, 393.75);(552.0, 397.25);(559.0, 371.25);(516.5, 352.25);(524.5, 346.5);(510.0, 412.5);(516.0, 391.5);(443.0, 432.75);(456.25, 408.75);(350.5, 453.0);(364.0, 415.5)
4.71;videos/cuts_test/50wtf7.mp4;fallen;(639.0, 395.5);(645.0, 404.0);(644.0, 387.75);(639.0, 422.0);(638.0, 387.75);(601.5, 419.5);(601.0, 392.5);(550.0, 396.0);(559.5, 369.75);(516.0, 350.75);(524.0, 345.0);(508.25, 413.5);(513.0, 392.75);(440.25, 433.75);(449.25, 414.0);(351.25, 453.5);(358.25, 424.0)
4.75;videos/cuts_test/50wtf7.mp4;fallen;(638.5, 395.25);(644.5, 403.75);(643.5, 387.75);(638.5, 421.25);(637.5, 387.75);(600.5, 419.5);(601.5, 392.5);(551.5, 397.5);(560.5, 369.5);(516.0, 351.0);(524.0, 344.75);(507.75, 412.5);(515.0, 390.5);(439.5, 433.75);(461.5, 401.75);(351.0, 454.0);(381.5, 402.0)
4.8;videos/cuts_test/50wtf7.mp4;fallen;(638.5, 395.5);(644.5, 404.0);(643.5, 387.75);(638.5, 421.5);(637.0, 387.5);(600.5, 419.75);(600.5, 392.0);(550.0, 397.5);(559.0, 368.25);(515.5, 350.25);(524.0, 343.5);(507.25, 413.0);(513.0, 391.5);(439.5, 433.5);(453.75, 407.5);(352.0, 454.25);(367.5, 413.5)
4.84;videos/cuts_test/50wtf7.mp4;fallen;(637.5, 395.0);(643.5, 403.5);(642.0, 387.5);(637.5, 421.25);(636.0, 388.25);(600.0, 419.75);(600.0, 392.25);(550.5, 398.0);(560.0, 368.0);(515.5, 350.0);(524.0, 342.75);(507.25, 412.5);(513.0, 390.75);(439.25, 434.0);(454.0, 407.25);(352.0, 454.75);(369.5, 411.5)
4.88;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 394.0);(641.5, 402.75);(639.5, 386.0);(635.5, 421.75);(635.0, 388.0);(600.0, 419.25);(598.0, 391.75);(549.5, 397.0);(556.5, 367.5);(515.5, 349.5);(524.0, 342.0);(506.75, 412.5);(509.75, 392.25);(439.25, 433.75);(443.25, 417.75);(353.25, 455.0);(354.25, 434.5)
4.92;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 394.0);(642.0, 402.5);(640.0, 386.25);(636.5, 421.0);(635.5, 388.0);(600.0, 419.0);(599.5, 392.0);(550.5, 397.5);(558.5, 367.5);(516.5, 350.0);(524.5, 342.0);(507.25, 411.75);(511.25, 391.0);(439.5, 433.5);(446.0, 415.0);(352.75, 455.0);(356.5, 429.0)
4.96;videos/cuts_test/50wtf7.mp4;fallen;(635.0, 393.5);(642.0, 402.0);(639.0, 385.5);(636.0, 420.75);(635.0, 387.75);(600.0, 418.0);(597.5, 391.5);(549.0, 395.75);(553.5, 367.5);(516.0, 348.75);(523.0, 341.25);(507.75, 412.0);(509.5, 392.25);(439.75, 433.75);(442.0, 419.75);(353.25, 455.25);(352.0, 439.25)
5.0;videos/cuts_test/50wtf7.mp4;fallen;(635.5, 393.75);(642.0, 402.0);(640.0, 386.25);(637.0, 420.0);(635.5, 389.0);(601.5, 418.5);(599.5, 392.25);(552.0, 397.5);(557.0, 368.5);(516.5, 349.75);(524.0, 342.0);(509.75, 411.75);(512.5, 391.75);(441.5, 433.75);(445.5, 417.75);(353.0, 455.0);(353.5, 435.25)
5.05;videos/cuts_test/50wtf7.mp4;fallen;(637.0, 394.25);(643.5, 402.5);(641.0, 386.5);(637.5, 420.5);(636.0, 389.0);(601.0, 418.5);(600.0, 393.25);(553.0, 397.25);(559.0, 369.25);(517.0, 350.25);(524.5, 343.0);(509.0, 412.0);(511.25, 392.75);(441.5, 434.0);(443.5, 420.25);(353.0, 455.0);(352.0, 440.25)
5.09;videos/cuts_test/50wtf7.mp4;fallen;(637.5, 393.75);(643.5, 402.0);(642.0, 386.5);(637.5, 419.75);(636.5, 389.25);(600.0, 418.5);(601.0, 394.0);(552.0, 396.25);(561.5, 369.5);(517.5, 351.0);(525.0, 343.75);(508.75, 411.75);(512.5, 392.5);(441.25, 434.0);(445.75, 417.0);(353.0, 455.0);(354.5, 433.25)
5.13;videos/cuts_test/50wtf7.mp4;fallen;(638.0, 393.5);(644.0, 401.5);(642.5, 386.25);(639.0, 419.75);(637.5, 389.5);(601.0, 419.0);(602.5, 394.25);(553.0, 397.5);(563.5, 370.0);(517.5, 351.75);(525.0, 344.75);(509.75, 412.0);(514.5, 392.25);(441.25, 434.0);(448.75, 413.75);(352.5, 455.0);(358.0, 426.5)
5.17;videos/cuts_test/50wtf7.mp4;fallen;(639.0, 393.0);(645.0, 401.0);(643.5, 385.75);(640.5, 419.25);(638.0, 389.5);(601.5, 419.75);(603.5, 394.75);(554.0, 399.0);(563.5, 372.5);(518.5, 353.0);(525.0, 347.25);(510.75, 412.0);(517.0, 391.25);(442.0, 434.25);(454.75, 409.5);(352.5, 454.25);(365.5, 416.0)
0.0;videos/cuts_test/50wtf22.mp4;walk;(461.75, 125.25);(469.5, 118.25);(458.5, 118.25);(490.5, 119.88);(456.75, 121.25);(514.0, 145.5);(451.0, 158.75);(521.5, 190.62);(453.0, 209.75);(508.75, 230.62);(465.0, 252.0);(522.0, 265.25);(478.0, 269.5);(530.0, 352.5);(479.0, 355.5);(528.5, 430.75);(476.5, 432.0)
0.04;videos/cuts_test/50wtf22.mp4;walk;(460.0, 125.38);(467.25, 118.12);(456.5, 119.25);(488.25, 119.25);(455.0, 123.62);(513.5, 148.0);(449.5, 161.38);(520.5, 192.0);(451.0, 211.0);(511.0, 227.88);(466.5, 249.0);(520.5, 266.5);(476.25, 271.0);(531.5, 353.0);(478.5, 358.0);(528.0, 431.5);(476.5, 434.75)
0.08;videos/cuts_test/50wtf22.mp4;walk;(458.0, 124.25);(465.25, 116.88);(454.5, 118.25);(486.5, 119.0);(453.25, 124.0);(513.0, 149.25);(448.25, 162.88);(519.5, 194.88);(450.0, 214.0);(512.5, 226.5);(468.0, 243.75);(519.5, 269.75);(474.75, 274.5);(531.5, 354.5);(477.5, 361.0);(527.0, 433.0);(475.75, 436.5)
0.13;videos/cuts_test/50wtf22.mp4;walk;(457.0, 123.62);(464.0, 116.0);(453.0, 118.0);(485.0, 118.5);(452.0, 124.38);(512.5, 149.25);(447.75, 163.25);(519.5, 195.75);(449.0, 214.25);(511.5, 228.5);(467.0, 240.5);(518.0, 271.0);(472.75, 275.75);(531.5, 356.5);(476.0, 362.5);(524.5, 432.5);(474.25, 436.5)
0.17;videos/cuts_test/50wtf22.mp4;walk;(456.5, 124.5);(463.75, 116.88);(452.5, 118.75);(484.75, 119.12);(451.0, 124.62);(511.5, 148.75);(446.5, 163.5);(518.5, 196.12);(448.5, 213.25);(510.5, 232.75);(467.25, 242.12);(517.0, 271.0);(471.75, 275.75);(528.5, 357.25);(473.5, 363.0);(523.5, 434.0);(473.75, 436.0)
0.21;videos/cuts_test/50wtf22.mp4;walk;(455.75, 127.88);(463.0, 120.62);(452.25, 121.5);(483.75, 122.12);(450.5, 125.12);(509.75, 148.88);(445.5, 164.5);(516.5, 193.75);(448.0, 212.88);(512.0, 234.38);(466.5, 245.62);(516.0, 271.0);(470.75, 275.75);(528.5, 357.0);(471.25, 362.5);(521.5, 432.25);(473.25, 435.75)
0.25;videos/cuts_test/50wtf22.mp4;walk;(453.25, 132.25);(460.5, 125.0);(450.0, 125.5);(481.5, 125.0);(448.5, 127.38);(508.25, 149.5);(444.5, 165.88);(516.0, 193.5);(447.5, 213.25);(514.0, 235.38);(465.25, 249.25);(516.0, 271.25);(471.25, 276.0);(526.0, 358.0);(469.75, 361.75);(522.5, 432.0);(470.75, 433.75)
0.29;videos/cuts_test/50wtf22.mp4;walk;(450.5, 134.12);(457.0, 126.5);(446.5, 128.0);(478.5, 125.5);(446.0, 130.0);(507.25, 150.5);(443.75, 167.25);(516.0, 193.0);(448.0, 212.75);(514.0, 234.88);(465.25, 251.25);(516.0, 274.0);(471.75, 279.0);(529.5, 359.25);(469.25, 363.5);(524.5, 430.75);(470.0, 433.75)
0.33;videos/cuts_test/50wtf22.mp4;walk;(449.0, 134.25);(455.5, 126.75);(444.75, 128.25);(476.0, 125.75);(444.25, 131.0);(506.5, 152.0);(442.25, 168.25);(514.0, 193.5);(446.5, 211.75);(510.5, 231.88);(461.5, 248.88);(515.5, 274.0);(470.25, 279.25);(533.0, 358.75);(468.5, 363.0);(527.0, 430.5);(471.0, 434.25)
0.38;videos/cuts_test/50wtf22.mp4;walk;(446.5, 135.25);(453.0, 127.5);(442.5, 129.25);(474.0, 126.75);(443.25, 132.88);(503.25, 153.5);(440.25, 171.0);(511.75, 190.75);(441.5, 215.75);(506.5, 226.0);(451.0, 253.12);(514.5, 274.25);(469.5, 280.25);(534.5, 357.25);(470.5, 364.25);(527.0, 429.0);(471.5, 434.0)
0.42;videos/cuts_test/50wtf22.mp4;walk;(443.5, 136.38);(450.5, 128.75);(439.5, 130.5);(471.0, 129.25);(440.25, 134.88);(499.25, 155.5);(437.75, 174.38);(509.5, 192.75);(439.0, 219.75);(500.0, 221.12);(447.75, 257.0);(514.5, 273.75);(471.25, 280.75);(537.5, 355.5);(476.0, 364.75);(527.0, 427.25);(473.5, 437.0)
0.46;videos/cuts_test/50wtf22.mp4;walk;(439.25, 138.5);(446.25, 130.75);(435.25, 133.0);(467.75, 131.75);(436.0, 138.25);(496.5, 157.62);(434.75, 178.25);(506.75, 198.5);(440.5, 221.0);(489.75, 217.25);(455.0, 257.5);(515.5, 275.25);(471.75, 283.5);(542.5, 356.0);(476.0, 368.0);(529.0, 425.0);(475.0, 438.25)
0.5;videos/cuts_test/50wtf22.mp4;walk;(434.75, 140.0);(441.25, 131.75);(430.5, 134.62);(463.25, 132.5);(431.5, 139.75);(493.0, 158.25);(432.0, 180.5);(506.25, 205.5);(441.75, 224.12);(484.5, 207.25);(459.25, 257.25);(515.5, 279.0);(470.75, 288.0);(545.5, 356.75);(477.0, 372.25);(529.0, 425.0);(474.25, 439.25)
0.54;videos/cuts_test/50wtf22.mp4;walk;(430.75, 139.75);(436.25, 131.25);(426.25, 134.75);(457.0, 130.88);(429.0, 139.88);(492.0, 157.25);(430.0, 181.75);(508.75, 209.0);(436.5, 231.12);(491.75, 199.0);(452.25, 261.5);(514.0, 279.0);(470.5, 288.0);(541.5, 356.75);(476.5, 370.75);(529.0, 424.5);(474.5, 439.25)
0.58;videos/cuts_test/50wtf22.mp4;walk;(427.75, 139.25);(433.25, 130.38);(423.0, 134.25);(454.75, 130.0);(425.5, 139.62);(490.75, 156.75);(429.0, 184.75);(511.0, 210.75);(434.75, 250.5);(497.25, 200.62);(449.0, 265.75);(510.5, 277.0);(467.5, 286.75);(531.5, 357.75);(472.75, 369.0);(527.0, 427.75);(474.75, 438.5)
0.63;videos/cuts_test/50wtf22.mp4;walk;(426.5, 140.88);(432.25, 132.25);(422.5, 135.38);(454.5, 130.75);(424.5, 139.38);(490.0, 158.0);(427.5, 183.5);(508.5, 212.25);(437.0, 241.5);(489.25, 212.0);(447.0, 270.75);(506.75, 275.5);(464.75, 283.75);(520.5, 357.0);(468.25, 364.75);(520.5, 426.5);(471.75, 435.5)
0.67;videos/cuts_test/50wtf22.mp4;walk;(425.5, 147.5);(430.75, 138.88);(421.25, 141.5);(453.5, 134.75);(424.25, 143.25);(489.5, 162.5);(426.75, 183.88);(503.5, 217.0);(441.0, 236.38);(475.0, 228.0);(452.25, 270.25);(500.75, 275.5);(459.5, 282.25);(506.0, 357.0);(460.25, 362.25);(518.0, 432.5);(470.0, 435.0)
0.71;videos/cuts_test/50wtf22.mp4;walk;(423.75, 158.62);(429.25, 150.38);(420.0, 151.62);(453.5, 144.25);(423.75, 149.25);(488.5, 167.0);(426.5, 186.5);(502.25, 221.5);(444.0, 241.0);(463.75, 236.62);(452.75, 278.5);(497.25, 271.5);(457.5, 277.5);(494.25, 354.25);(458.0, 358.25);(514.0, 430.5);(469.0, 431.5)
0.75;videos/cuts_test/50wtf22.mp4;walk;(423.25, 175.38);(428.5, 168.0);(419.5, 168.0);(451.5, 159.12);(421.75, 162.25);(488.5, 177.5);(424.0, 195.12);(502.75, 224.5);(438.0, 246.5);(467.5, 238.5);(446.5, 284.5);(494.25, 274.0);(454.5, 279.5);(487.0, 352.5);(458.25, 357.5);(509.75, 428.0);(469.5, 431.25)
0.79;videos/cuts_test/50wtf22.mp4;walk;(421.75, 189.88);(426.0, 183.0);(418.5, 183.0);(448.75, 173.38);(422.75, 175.75);(485.5, 183.75);(422.75, 201.88);(500.5, 226.5);(433.0, 251.62);(465.0, 242.5);(438.75, 288.5);(492.0, 278.5);(452.75, 284.0);(490.75, 354.25);(460.0, 358.25);(511.5, 429.0);(470.0, 431.5)
0.83;videos/cuts_test/50wtf22.mp4;walk;(417.25, 197.75);(422.5, 191.75);(414.75, 190.5);(444.0, 184.25);(418.75, 181.75);(480.25, 188.5);(417.0, 207.25);(496.75, 229.75);(432.5, 253.25);(461.0, 247.62);(445.25, 288.0);(494.25, 277.25);(455.0, 284.0);(497.0, 350.0);(464.75, 356.5);(513.0, 426.5);(471.5, 429.75)
0.88;videos/cuts_test/50wtf22.mp4;walk;(415.5, 204.5);(421.0, 198.5);(411.5, 197.25);(443.0, 185.5);(413.0, 186.5);(475.75, 187.5);(412.5, 215.5);(493.0, 231.88);(435.0, 261.75);(460.25, 253.0);(451.5, 287.25);(496.25, 278.0);(458.25, 287.25);(506.5, 351.5);(473.25, 358.0);(514.0, 426.25);(474.25, 431.5)
0.92;videos/cuts_test/50wtf22.mp4;fall;(413.75, 211.0);(418.75, 204.5);(408.5, 204.75);(437.0, 187.0);(406.75, 194.0);(469.0, 187.38);(409.0, 221.25);(490.25, 231.5);(431.25, 267.5);(462.0, 255.38);(450.0, 293.5);(495.25, 277.0);(458.75, 289.0);(519.5, 348.0);(484.5, 358.5);(516.5, 424.0);(475.5, 429.5)
0.96;videos/cuts_test/50wtf22.mp4;fall;(409.5, 215.88);(413.5, 209.12);(403.5, 210.25);(428.75, 192.75);(400.5, 200.12);(459.75, 190.25);(404.5, 228.62);(485.0, 229.5);(426.5, 271.5);(465.0, 253.88);(451.25, 297.0);(494.0, 281.0);(460.0, 296.25);(529.0, 348.0);(494.75, 368.0);(521.5, 422.75);(479.5, 430.0)
1.0;videos/cuts_test/50wtf22.mp4;fall;(398.5, 217.25);(402.0, 209.38);(392.0, 211.88);(418.75, 193.88);(391.25, 203.38);(452.5, 196.25);(400.0, 235.12);(479.0, 233.0);(425.0, 279.5);(458.5, 256.25);(456.0, 294.0);(488.75, 285.0);(455.75, 301.5);(538.0, 345.5);(502.5, 368.25);(528.0, 425.0);(480.75, 434.5)
1.04;videos/cuts_test/50wtf22.mp4;fall;(390.5, 220.12);(394.25, 211.25);(383.75, 214.62);(413.25, 198.0);(383.5, 210.0);(447.5, 205.88);(395.5, 245.0);(474.5, 246.5);(425.25, 292.0);(454.0, 261.25);(459.0, 296.25);(481.5, 293.75);(448.5, 311.25);(541.5, 345.25);(508.5, 367.25);(531.0, 425.5);(482.25, 434.25)
1.08;videos/cuts_test/50wtf22.mp4;fall;(388.25, 230.62);(392.25, 221.25);(381.0, 224.75);(411.0, 208.25);(380.25, 220.38);(445.5, 219.12);(392.5, 256.25);(470.25, 262.0);(420.0, 306.25);(447.25, 269.0);(449.75, 311.0);(479.0, 307.25);(444.5, 325.0);(541.0, 346.0);(507.75, 368.5);(532.0, 428.75);(481.0, 436.5)
1.13;videos/cuts_test/50wtf22.mp4;fall;(390.0, 244.75);(394.25, 235.38);(382.25, 238.38);(411.25, 221.88);(379.75, 234.25);(442.25, 234.0);(388.25, 271.5);(464.25, 276.25);(417.5, 323.0);(438.25, 285.25);(445.5, 322.25);(474.5, 319.5);(439.75, 339.5);(539.0, 347.25);(508.25, 372.25);(531.0, 428.5);(480.0, 437.0)
