time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.57;videos/cuts_train/fall06.mp4;fallen;(294.75, 622.5);(283.25, 611.5);(285.0, 629.0);(287.5, 584.0);(296.5, 624.5);(336.5, 547.5);(347.5, 616.5);(356.25, 588.5);(381.25, 650.5);(312.0, 644.0);(322.0, 668.5);(486.0, 553.0);(475.0, 605.5);(416.5, 620.0);(402.5, 670.0);(552.5, 646.5);(511.0, 708.5)
2.6;videos/cuts_train/fall06.mp4;fallen;(296.0, 624.5);(285.0, 613.0);(286.25, 628.5);(290.0, 580.5);(296.0, 621.5);(332.0, 552.5);(346.5, 612.5);(354.5, 585.0);(381.25, 654.0);(309.0, 637.0);(318.25, 667.5);(479.0, 555.0);(475.5, 604.0);(420.5, 632.0);(405.75, 668.5);(555.0, 649.0);(516.0, 710.0)
2.63;videos/cuts_train/fall06.mp4;fallen;(294.0, 624.5);(283.0, 613.5);(284.25, 631.0);(288.25, 585.0);(295.75, 624.5);(336.5, 547.0);(346.0, 615.0);(357.75, 588.5);(381.25, 649.5);(311.5, 644.0);(322.25, 667.0);(486.0, 554.5);(473.5, 606.5);(417.75, 619.5);(401.0, 670.0);(554.5, 646.5);(509.75, 709.5)
2.67;videos/cuts_train/fall06.mp4;fallen;(294.75, 624.5);(283.25, 614.0);(284.75, 631.0);(288.0, 585.0);(297.0, 624.0);(337.25, 546.5);(347.25, 614.0);(358.25, 588.0);(381.5, 649.0);(312.0, 644.0);(322.5, 666.5);(486.25, 554.0);(474.0, 606.0);(418.5, 619.0);(402.0, 670.0);(555.0, 646.5);(510.0, 710.0)
2.7;videos/cuts_train/fall06.mp4;fallen;(295.5, 624.0);(284.5, 613.0);(285.75, 630.0);(290.0, 585.0);(298.0, 624.0);(338.5, 546.5);(349.0, 614.0);(357.5, 586.5);(382.0, 647.5);(311.25, 644.0);(323.5, 667.0);(487.25, 553.5);(474.0, 605.0);(419.5, 617.0);(402.0, 669.0);(555.0, 646.0);(510.0, 710.5)
2.73;videos/cuts_train/fall06.mp4;fallen;(297.5, 623.5);(286.0, 613.0);(287.5, 630.0);(290.0, 584.5);(298.5, 622.0);(338.5, 544.5);(349.25, 611.5);(356.75, 584.5);(381.5, 646.0);(311.25, 643.5);(323.75, 666.5);(488.0, 553.5);(475.0, 605.0);(419.0, 615.0);(401.25, 669.0);(554.0, 645.5);(510.25, 711.0)
2.77;videos/cuts_train/fall06.mp4;fallen;(298.0, 621.0);(289.0, 610.0);(288.5, 626.0);(298.0, 583.5);(300.5, 622.0);(343.0, 547.0);(351.75, 615.0);(355.25, 584.0);(380.25, 646.5);(311.25, 642.5);(323.5, 665.0);(489.0, 555.0);(475.5, 606.0);(420.25, 615.0);(403.5, 669.0);(553.0, 645.5);(511.0, 711.0)
2.8;videos/cuts_train/fall06.mp4;fallen;(299.5, 617.0);(291.0, 606.5);(290.25, 621.5);(299.0, 581.0);(302.0, 616.5);(343.0, 544.5);(352.75, 610.0);(353.5, 582.5);(380.0, 644.0);(310.25, 641.5);(323.25, 664.0);(487.75, 556.0);(474.5, 605.5);(421.25, 615.0);(404.75, 669.0);(554.0, 646.0);(511.5, 711.0)
2.83;videos/cuts_train/fall06.mp4;fallen;(299.25, 617.5);(289.5, 606.0);(289.75, 621.5);(297.5, 576.5);(301.75, 619.5);(339.25, 551.5);(353.75, 615.0);(349.5, 577.5);(380.5, 650.0);(307.25, 635.5);(319.5, 664.0);(482.75, 553.5);(475.75, 603.5);(427.5, 627.0);(410.0, 668.0);(556.5, 648.0);(518.0, 712.5)
2.87;videos/cuts_train/fall06.mp4;fallen;(297.75, 615.5);(288.25, 603.5);(287.75, 620.0);(295.5, 574.5);(302.75, 620.5);(341.0, 553.0);(354.5, 616.5);(348.0, 576.5);(380.5, 650.5);(308.0, 635.5);(319.0, 663.5);(484.5, 553.0);(476.25, 603.5);(428.0, 626.5);(409.75, 668.0);(556.5, 648.0);(518.0, 712.5)
2.9;videos/cuts_train/fall06.mp4;fallen;(298.5, 615.0);(289.75, 602.0);(288.0, 619.0);(298.25, 574.0);(301.5, 620.5);(343.0, 553.0);(353.25, 618.5);(347.5, 575.5);(379.25, 650.5);(308.5, 633.5);(319.0, 663.0);(485.75, 553.5);(474.5, 605.0);(428.5, 626.0);(409.0, 668.0);(556.5, 649.0);(518.0, 712.0)
2.93;videos/cuts_train/fall06.mp4;fallen;(298.5, 612.0);(290.0, 599.0);(287.5, 617.0);(297.5, 571.5);(299.5, 621.0);(343.0, 552.5);(351.25, 620.0);(348.0, 574.5);(377.75, 651.0);(310.5, 631.5);(318.0, 663.0);(485.0, 554.0);(473.5, 606.5);(428.25, 625.0);(408.5, 668.0);(556.0, 649.0);(518.0, 712.0)
2.97;videos/cuts_train/fall06.mp4;fallen;(299.5, 607.0);(290.75, 594.5);(289.0, 612.0);(296.5, 569.0);(301.5, 619.5);(343.5, 552.0);(352.5, 620.5);(347.5, 572.0);(377.75, 651.0);(308.5, 632.5);(317.5, 665.0);(485.5, 553.0);(474.5, 605.5);(428.0, 624.5);(408.0, 667.5);(556.0, 649.5);(517.5, 713.0)
3.0;videos/cuts_train/fall06.mp4;fallen;(299.25, 607.0);(290.5, 594.5);(288.25, 612.5);(297.0, 568.5);(301.0, 619.5);(342.75, 553.0);(353.5, 620.5);(347.0, 570.5);(377.5, 652.0);(309.25, 632.0);(317.0, 665.5);(485.5, 552.0);(476.0, 604.5);(428.0, 623.5);(408.5, 667.0);(555.5, 650.0);(517.0, 713.0)
3.03;videos/cuts_train/fall06.mp4;fallen;(299.5, 605.5);(291.5, 593.0);(288.5, 610.5);(298.0, 568.0);(300.75, 619.5);(343.0, 553.5);(353.0, 622.0);(347.25, 567.5);(378.0, 651.5);(310.0, 630.0);(318.0, 666.0);(485.0, 551.5);(475.0, 604.0);(428.5, 623.0);(407.75, 667.0);(556.0, 650.5);(517.0, 713.5)
3.07;videos/cuts_train/fall06.mp4;fallen;(299.0, 604.5);(291.5, 592.5);(288.5, 609.0);(299.25, 569.0);(301.0, 617.5);(343.25, 554.0);(353.0, 621.5);(346.0, 567.5);(377.5, 651.5);(310.5, 629.0);(319.0, 666.0);(485.0, 552.0);(475.5, 602.5);(428.25, 623.0);(407.75, 666.5);(556.5, 650.5);(517.5, 713.5)
3.1;videos/cuts_train/fall06.mp4;fallen;(299.5, 604.5);(291.5, 592.0);(289.0, 610.0);(297.75, 568.5);(300.5, 620.5);(343.0, 554.5);(352.0, 623.5);(347.25, 564.0);(377.0, 651.5);(310.5, 628.0);(318.0, 666.5);(484.5, 551.0);(473.5, 603.5);(429.0, 622.0);(407.75, 667.0);(556.5, 651.0);(517.5, 713.5)
3.13;videos/cuts_train/fall06.mp4;fallen;(299.0, 603.0);(290.75, 590.5);(288.25, 609.0);(296.5, 567.5);(300.0, 621.0);(342.0, 554.5);(350.75, 624.0);(347.0, 563.5);(375.5, 652.0);(310.5, 628.0);(317.0, 666.5);(483.25, 551.0);(472.0, 603.5);(430.25, 621.0);(408.75, 666.5);(556.0, 650.0);(517.0, 713.5)
3.17;videos/cuts_train/fall06.mp4;fallen;(299.0, 602.5);(290.75, 590.5);(288.5, 609.0);(296.25, 567.0);(299.75, 622.0);(342.5, 555.0);(350.5, 625.0);(347.5, 564.5);(375.5, 652.0);(310.75, 628.0);(317.0, 667.0);(483.5, 552.0);(471.0, 604.5);(431.0, 621.0);(408.75, 666.0);(557.5, 651.0);(518.0, 713.5)
3.2;videos/cuts_train/fall06.mp4;fallen;(299.75, 602.5);(291.25, 590.0);(289.0, 608.5);(296.5, 566.0);(299.75, 621.5);(342.5, 554.5);(351.0, 624.5);(347.5, 565.5);(375.25, 652.0);(311.0, 629.0);(317.5, 667.0);(483.25, 551.5);(471.25, 604.5);(431.5, 621.0);(409.25, 666.0);(559.0, 651.5);(519.0, 713.0)
3.23;videos/cuts_train/fall06.mp4;fallen;(299.5, 602.0);(291.5, 589.5);(288.5, 608.5);(297.0, 566.0);(298.5, 621.5);(343.0, 555.5);(349.75, 625.5);(347.75, 565.5);(375.5, 651.5);(311.0, 628.5);(318.0, 666.5);(483.5, 553.0);(470.0, 605.5);(432.25, 621.0);(409.75, 666.0);(559.0, 651.5);(519.0, 713.0)
3.27;videos/cuts_train/fall06.mp4;fallen;(299.5, 601.5);(291.5, 589.0);(288.5, 608.0);(298.0, 566.0);(298.25, 621.5);(344.0, 556.0);(349.5, 626.0);(348.0, 565.5);(375.75, 651.5);(311.0, 628.0);(318.25, 666.0);(483.75, 553.5);(469.5, 605.5);(432.5, 621.0);(410.25, 666.0);(559.0, 651.0);(519.0, 713.5)
3.3;videos/cuts_train/fall06.mp4;fallen;(299.25, 602.0);(291.75, 589.5);(288.5, 608.0);(298.75, 566.5);(298.25, 621.5);(344.0, 556.0);(349.75, 626.0);(347.5, 566.0);(376.0, 651.5);(311.5, 628.5);(318.5, 666.0);(484.5, 553.5);(470.5, 605.5);(432.5, 620.5);(410.25, 666.0);(558.5, 651.0);(519.5, 713.5)
0.0;videos/cuts_train/fall07.mp4;walk;(534.5, 110.88);(538.5, 97.5);(535.5, 92.75);(499.75, 88.62);(505.25, 76.25);(478.75, 158.0);(434.75, 148.62);(477.25, 281.25);(422.25, 274.75);(507.25, 373.0);(469.0, 381.5);(495.0, 378.0);(460.75, 380.0);(506.0, 535.0);(478.75, 540.0);(498.5, 680.5);(465.75, 702.0)
0.03;videos/cuts_train/fall07.mp4;walk;(533.5, 111.0);(538.0, 97.12);(536.0, 92.5);(495.25, 85.75);(507.0, 74.88);(469.5, 151.25);(439.0, 145.12);(465.25, 278.75);(428.5, 272.5);(497.5, 374.0);(476.5, 380.5);(489.5, 377.0);(460.25, 379.5);(505.25, 537.0);(478.0, 542.0);(493.5, 690.0);(467.0, 707.5)
0.07;videos/cuts_train/fall07.mp4;walk;(534.0, 109.75);(538.0, 95.5);(536.5, 91.0);(490.0, 82.75);(508.75, 73.25);(462.5, 147.62);(443.25, 142.5);(458.0, 276.5);(434.5, 269.5);(495.75, 373.0);(484.0, 378.0);(477.5, 376.5);(458.0, 379.0);(503.5, 536.0);(477.5, 543.0);(493.0, 685.0);(466.5, 706.5)
0.1;videos/cuts_train/fall07.mp4;walk;(534.0, 109.5);(538.0, 95.12);(536.5, 91.0);(488.25, 81.38);(510.25, 73.0);(465.25, 146.38);(445.25, 140.88);(469.75, 275.0);(441.75, 267.75);(506.0, 367.5);(492.5, 376.0);(472.75, 375.5);(452.25, 377.25);(504.25, 533.0);(477.5, 541.0);(491.5, 681.0);(465.5, 705.5)
0.13;videos/cuts_train/fall07.mp4;walk;(533.0, 108.5);(537.0, 93.88);(536.5, 90.0);(481.0, 78.12);(512.5, 72.38);(453.0, 140.75);(454.0, 136.62);(451.25, 273.0);(448.75, 262.25);(498.0, 374.0);(499.5, 376.75);(454.25, 373.0);(450.5, 374.25);(500.5, 532.5);(480.5, 542.0);(487.0, 682.0);(466.0, 708.0)
0.17;videos/cuts_train/fall07.mp4;walk;(533.0, 109.12);(537.0, 94.25);(537.0, 90.12);(479.25, 77.0);(515.0, 72.38);(450.75, 140.5);(458.5, 133.75);(448.5, 276.5);(457.5, 262.25);(498.75, 378.0);(508.0, 378.5);(447.0, 373.5);(451.5, 374.0);(493.75, 532.0);(481.5, 540.0);(487.25, 682.5);(465.5, 707.5)
0.2;videos/cuts_train/fall07.mp4;walk;(533.0, 107.62);(536.5, 93.0);(537.0, 88.5);(477.75, 76.62);(515.5, 72.5);(439.0, 139.75);(465.0, 132.5);(434.75, 278.5);(468.5, 266.0);(490.5, 385.0);(517.5, 389.5);(436.25, 372.0);(455.0, 372.5);(487.25, 531.0);(480.5, 539.0);(486.75, 680.5);(465.0, 705.5)
0.23;videos/cuts_train/fall07.mp4;walk;(532.5, 108.75);(536.0, 94.0);(537.5, 89.62);(477.25, 74.88);(517.5, 72.62);(432.5, 137.75);(470.25, 133.62);(429.5, 275.5);(476.25, 267.0);(489.25, 382.5);(523.5, 388.5);(431.0, 370.75);(457.0, 371.5);(482.25, 533.0);(479.25, 541.0);(487.75, 680.5);(468.5, 708.0)
0.27;videos/cuts_train/fall07.mp4;walk;(532.5, 108.62);(535.5, 94.62);(537.5, 91.0);(475.5, 74.0);(519.5, 74.12);(429.5, 135.88);(474.75, 134.75);(425.0, 273.5);(484.0, 270.25);(483.75, 381.25);(529.5, 391.0);(426.25, 370.5);(458.5, 372.0);(480.75, 532.5);(478.75, 543.0);(489.5, 679.0);(469.25, 708.5)
0.3;videos/cuts_train/fall07.mp4;walk;(533.5, 109.5);(536.0, 95.5);(538.5, 92.75);(474.25, 73.38);(522.0, 75.75);(426.75, 135.25);(480.5, 136.12);(424.25, 270.5);(493.25, 269.5);(479.75, 379.0);(533.5, 391.5);(421.0, 369.0);(457.75, 370.75);(478.75, 532.0);(479.5, 542.5);(488.5, 677.5);(470.25, 707.0)
0.33;videos/cuts_train/fall07.mp4;walk;(536.5, 108.62);(538.0, 95.12);(541.0, 92.12);(475.0, 73.88);(523.0, 77.75);(417.0, 138.25);(486.25, 136.5);(384.75, 258.25);(498.75, 269.0);(395.0, 350.75);(535.0, 386.25);(416.75, 369.5);(462.25, 369.5);(478.25, 528.5);(480.0, 540.0);(491.25, 671.5);(467.0, 706.5)
0.37;videos/cuts_train/fall07.mp4;walk;(535.5, 108.5);(538.0, 95.25);(541.0, 91.5);(473.75, 74.25);(523.0, 78.75);(413.0, 137.75);(491.25, 138.38);(379.75, 254.5);(505.0, 269.5);(390.25, 343.75);(540.0, 391.25);(418.0, 367.5);(467.0, 369.0);(477.0, 526.0);(481.0, 541.5);(490.5, 665.5);(470.5, 709.0)
0.4;videos/cuts_train/fall07.mp4;walk;(535.0, 108.0);(536.5, 95.0);(540.0, 91.5);(472.0, 74.5);(523.0, 80.75);(408.0, 139.75);(495.75, 140.25);(375.25, 256.5);(510.75, 269.0);(385.5, 348.75);(545.0, 389.5);(414.5, 368.25);(469.0, 370.0);(474.5, 524.0);(481.25, 541.0);(490.0, 661.0);(470.0, 708.0)
0.43;videos/cuts_train/fall07.mp4;walk;(534.0, 106.5);(535.0, 93.5);(538.5, 90.75);(470.0, 75.25);(522.0, 81.75);(405.75, 140.0);(500.5, 138.88);(369.5, 257.75);(517.5, 267.25);(380.5, 354.25);(547.5, 386.5);(414.0, 367.75);(472.5, 369.0);(472.25, 523.0);(481.5, 541.5);(489.0, 657.0);(469.25, 709.5)
0.47;videos/cuts_train/fall07.mp4;walk;(533.0, 106.25);(533.0, 93.0);(537.0, 91.5);(468.5, 75.88);(522.0, 82.75);(403.5, 142.62);(503.0, 137.38);(366.5, 259.0);(522.5, 267.5);(376.75, 363.0);(551.0, 386.75);(411.0, 368.5);(473.5, 368.0);(472.0, 522.5);(481.25, 539.0);(490.0, 654.5);(465.5, 707.0)
0.5;videos/cuts_train/fall07.mp4;walk;(530.0, 108.0);(529.5, 94.88);(535.0, 93.75);(465.75, 77.38);(522.0, 84.62);(402.0, 143.75);(506.5, 138.38);(363.75, 259.0);(527.0, 265.5);(372.5, 362.0);(554.0, 380.25);(412.75, 370.5);(478.5, 370.0);(471.0, 523.0);(479.75, 542.5);(492.25, 650.0);(464.5, 709.0)
0.53;videos/cuts_train/fall07.mp4;walk;(529.0, 108.38);(527.5, 95.38);(533.0, 94.38);(463.75, 80.25);(521.5, 86.38);(402.0, 144.5);(510.5, 139.0);(362.0, 259.0);(532.0, 266.5);(369.5, 365.0);(558.0, 381.0);(413.5, 371.5);(481.5, 371.25);(469.5, 524.0);(479.0, 544.0);(491.0, 648.0);(463.25, 709.5)
0.57;videos/cuts_train/fall07.mp4;walk;(528.0, 109.75);(526.0, 97.0);(532.5, 95.88);(464.0, 81.5);(522.0, 87.38);(402.0, 145.5);(513.0, 139.62);(362.0, 259.25);(535.5, 266.75);(368.0, 366.75);(561.0, 380.0);(412.75, 371.5);(483.0, 371.5);(467.75, 524.0);(479.0, 545.5);(490.25, 644.0);(462.0, 711.5)
0.6;videos/cuts_train/fall07.mp4;walk;(526.0, 109.38);(524.0, 97.25);(531.0, 96.12);(463.5, 82.88);(522.0, 88.5);(402.5, 147.0);(515.5, 140.75);(362.25, 260.0);(537.5, 266.0);(366.75, 365.0);(563.0, 378.5);(414.5, 372.5);(486.0, 372.5);(466.25, 525.0);(479.25, 547.0);(489.0, 642.0);(462.25, 712.5)
0.63;videos/cuts_train/fall07.mp4;walk;(526.5, 111.38);(524.0, 99.12);(531.5, 98.12);(464.0, 85.12);(521.5, 90.12);(404.25, 147.5);(517.0, 141.88);(363.0, 261.25);(540.0, 266.75);(366.5, 366.5);(566.0, 376.0);(415.5, 372.5);(487.5, 372.5);(465.25, 526.0);(479.5, 547.0);(489.0, 644.0);(463.0, 714.5)
0.67;videos/cuts_train/fall07.mp4;walk;(527.0, 111.62);(524.5, 99.75);(532.0, 98.5);(463.5, 86.75);(521.5, 90.75);(405.0, 149.75);(519.0, 141.75);(366.25, 264.25);(543.5, 265.25);(368.75, 368.5);(567.5, 372.25);(416.75, 372.0);(490.0, 371.5);(466.5, 522.0);(480.5, 546.0);(492.0, 637.0);(461.75, 714.0)
0.7;videos/cuts_train/fall07.mp4;walk;(528.0, 114.12);(525.0, 102.12);(532.5, 101.0);(463.75, 90.25);(522.0, 93.62);(407.0, 151.88);(521.0, 143.0);(368.0, 266.5);(546.0, 266.5);(370.75, 371.25);(569.5, 373.0);(419.25, 374.0);(492.0, 373.0);(469.0, 529.0);(482.5, 547.0);(487.0, 664.5);(462.5, 718.0)
0.73;videos/cuts_train/fall07.mp4;walk;(528.0, 114.25);(525.0, 102.62);(533.0, 101.25);(464.25, 91.75);(522.0, 94.38);(408.0, 155.12);(522.0, 143.62);(373.0, 271.5);(548.5, 266.5);(375.75, 373.5);(572.5, 371.25);(422.5, 374.75);(494.5, 373.25);(471.5, 530.0);(483.5, 546.5);(491.5, 664.0);(462.5, 716.5)
0.77;videos/cuts_train/fall07.mp4;walk;(527.0, 114.5);(523.0, 103.25);(531.5, 101.88);(463.25, 95.25);(521.0, 96.38);(409.75, 158.25);(522.0, 145.62);(376.5, 272.25);(550.0, 267.5);(382.5, 369.5);(573.5, 370.0);(426.75, 373.5);(497.75, 371.25);(474.5, 526.5);(485.5, 543.0);(496.5, 659.5);(463.75, 713.0)
0.8;videos/cuts_train/fall07.mp4;walk;(526.5, 116.88);(522.5, 105.5);(531.0, 104.12);(463.5, 97.5);(521.0, 98.62);(411.75, 161.0);(522.0, 148.75);(379.75, 274.25);(551.5, 269.25);(389.5, 373.0);(574.0, 370.25);(429.75, 374.0);(499.5, 371.5);(476.25, 526.5);(487.25, 542.0);(500.0, 654.0);(464.0, 710.5)
0.83;videos/cuts_train/fall07.mp4;walk;(526.0, 119.25);(521.5, 108.25);(530.5, 107.0);(463.25, 101.0);(520.0, 101.75);(413.5, 165.38);(522.0, 150.62);(383.5, 280.0);(552.0, 271.0);(395.25, 379.5);(575.0, 370.75);(434.25, 375.0);(502.0, 371.5);(478.75, 528.5);(488.5, 542.0);(502.25, 653.0);(464.5, 710.0)
0.87;videos/cuts_train/fall07.mp4;walk;(526.0, 120.38);(522.0, 109.25);(530.0, 108.0);(463.25, 102.12);(520.0, 102.62);(415.5, 168.12);(521.0, 153.88);(387.5, 282.25);(551.5, 273.0);(400.5, 378.75);(575.5, 370.75);(439.25, 374.75);(503.5, 371.25);(483.5, 527.0);(489.0, 541.0);(507.5, 645.5);(464.0, 706.5)
0.9;videos/cuts_train/fall07.mp4;walk;(527.5, 122.62);(523.5, 111.5);(531.0, 110.12);(462.5, 104.88);(518.0, 104.12);(417.0, 172.88);(520.5, 155.0);(391.75, 286.0);(550.0, 272.75);(406.25, 380.75);(575.5, 369.75);(441.0, 374.25);(504.25, 369.75);(484.5, 526.0);(491.75, 538.5);(507.5, 648.5);(465.75, 703.5)
0.93;videos/cuts_train/fall07.mp4;walk;(526.0, 124.62);(521.5, 113.62);(529.5, 112.12);(461.25, 108.12);(517.5, 106.12);(420.0, 174.88);(520.0, 155.0);(396.25, 286.0);(548.5, 272.25);(412.0, 380.25);(575.0, 368.75);(445.0, 374.5);(505.75, 369.5);(487.75, 526.5);(494.5, 538.5);(508.25, 646.5);(464.75, 704.0)
0.97;videos/cuts_train/fall07.mp4;walk;(525.0, 123.88);(520.0, 113.25);(528.5, 111.62);(462.0, 109.62);(517.0, 107.5);(422.5, 176.88);(519.0, 155.75);(402.25, 289.25);(546.5, 271.0);(419.0, 387.0);(575.5, 366.5);(447.75, 375.0);(507.0, 370.0);(489.75, 526.0);(497.5, 538.5);(507.75, 654.0);(468.5, 706.0)
1.0;videos/cuts_train/fall07.mp4;walk;(524.0, 125.88);(519.5, 115.25);(527.5, 113.75);(462.5, 111.75);(517.0, 109.12);(426.0, 177.25);(518.0, 156.38);(407.25, 291.25);(543.5, 270.75);(424.25, 386.5);(574.5, 363.75);(449.5, 375.0);(507.0, 370.25);(491.25, 528.0);(503.75, 538.0);(496.25, 675.0);(474.0, 707.0)
1.03;videos/cuts_train/fall07.mp4;walk;(523.0, 126.5);(519.5, 116.5);(526.5, 114.0);(462.75, 112.25);(517.0, 110.75);(426.75, 177.0);(518.0, 156.5);(410.0, 291.25);(543.5, 270.0);(428.0, 381.75);(573.5, 361.5);(449.75, 371.5);(507.25, 368.25);(492.5, 522.0);(510.5, 533.0);(488.0, 680.5);(477.75, 704.0)
1.07;videos/cuts_train/fall07.mp4;walk;(522.0, 126.5);(518.5, 116.5);(525.5, 114.0);(463.5, 113.0);(517.0, 111.25);(428.5, 178.0);(517.5, 158.0);(413.0, 289.5);(541.0, 269.0);(430.5, 374.0);(572.0, 360.5);(449.5, 370.25);(506.5, 367.25);(495.25, 521.0);(516.5, 529.0);(485.0, 685.5);(480.25, 701.5)
1.1;videos/cuts_train/fall07.mp4;walk;(521.5, 127.0);(517.5, 117.25);(524.5, 114.5);(463.5, 113.75);(517.0, 113.0);(429.0, 179.88);(518.5, 159.5);(415.0, 290.5);(540.5, 270.0);(434.75, 370.75);(573.0, 363.0);(448.25, 371.0);(508.0, 368.25);(493.25, 515.5);(525.5, 525.0);(485.75, 673.0);(483.25, 693.0)
1.13;videos/cuts_train/fall07.mp4;walk;(522.0, 128.12);(518.0, 118.5);(525.0, 116.0);(465.25, 115.25);(517.5, 114.25);(430.5, 180.25);(519.0, 160.75);(417.25, 287.25);(539.5, 270.25);(435.75, 355.25);(572.0, 361.75);(448.5, 370.5);(509.0, 368.0);(495.0, 512.5);(536.5, 519.5);(488.0, 664.0);(492.0, 682.0)
1.17;videos/cuts_train/fall07.mp4;walk;(519.5, 129.0);(515.5, 120.0);(523.0, 117.5);(465.75, 116.75);(519.0, 116.5);(431.25, 181.88);(520.0, 162.62);(420.0, 289.25);(539.0, 271.5);(436.0, 353.0);(572.5, 365.75);(450.25, 370.75);(511.5, 368.0);(494.25, 511.0);(542.0, 515.5);(492.25, 664.5);(499.5, 676.0)
1.2;videos/cuts_train/fall07.mp4;walk;(523.5, 131.88);(519.5, 122.5);(526.5, 120.0);(466.5, 118.5);(519.0, 118.0);(431.75, 184.25);(519.0, 163.5);(422.75, 292.25);(539.0, 273.0);(441.75, 351.0);(573.0, 371.0);(451.0, 370.5);(512.0, 367.25);(494.0, 510.0);(546.0, 513.0);(494.25, 661.5);(506.75, 670.0)
1.23;videos/cuts_train/fall07.mp4;walk;(523.5, 131.5);(519.5, 122.5);(526.5, 120.0);(467.25, 119.75);(520.0, 119.5);(433.0, 184.25);(521.0, 165.75);(423.5, 289.0);(539.5, 274.25);(446.0, 338.0);(573.0, 370.5);(452.75, 371.25);(514.5, 368.25);(495.25, 511.0);(550.0, 509.0);(500.75, 663.5);(513.5, 664.0)
1.27;videos/cuts_train/fall07.mp4;walk;(520.0, 131.0);(516.0, 122.5);(523.0, 120.0);(468.75, 120.0);(521.0, 122.5);(433.5, 185.62);(522.5, 167.75);(425.25, 290.0);(539.5, 274.25);(446.75, 339.0);(572.0, 371.25);(454.5, 370.75);(516.5, 367.25);(495.75, 507.25);(552.0, 502.5);(501.5, 655.0);(520.5, 656.0)
1.3;videos/cuts_train/fall07.mp4;walk;(516.5, 133.12);(512.0, 124.5);(520.0, 122.0);(468.75, 121.25);(522.5, 123.25);(434.75, 186.38);(525.0, 169.5);(427.5, 289.5);(541.5, 274.5);(449.5, 335.0);(573.0, 369.75);(457.25, 371.0);(519.5, 367.0);(496.75, 507.5);(554.0, 501.0);(504.75, 655.0);(530.0, 656.0)
1.33;videos/cuts_train/fall07.mp4;walk;(523.5, 133.62);(519.5, 125.0);(526.5, 122.25);(471.75, 122.5);(523.5, 123.5);(435.5, 187.0);(527.0, 170.75);(429.0, 288.5);(543.5, 275.0);(449.75, 335.75);(574.0, 370.5);(459.0, 370.25);(522.0, 365.75);(497.25, 507.75);(557.0, 499.5);(502.0, 656.0);(542.5, 654.0)
1.37;videos/cuts_train/fall07.mp4;walk;(502.5, 131.0);(499.75, 123.0);(506.0, 121.5);(473.0, 123.25);(523.5, 124.0);(437.25, 184.75);(530.5, 173.0);(430.5, 289.5);(547.5, 275.25);(452.0, 337.75);(576.0, 369.5);(461.5, 370.0);(525.0, 366.0);(498.25, 507.0);(562.0, 499.0);(501.75, 655.0);(553.5, 652.0)
1.4;videos/cuts_train/fall07.mp4;walk;(516.0, 138.25);(510.0, 128.25);(518.5, 127.5);(473.0, 126.25);(527.0, 127.5);(437.75, 187.62);(534.0, 173.12);(432.5, 290.5);(550.5, 274.75);(464.0, 335.0);(577.0, 368.5);(462.0, 371.75);(526.5, 366.75);(495.5, 506.5);(565.5, 498.5);(503.0, 654.0);(566.5, 648.5)
1.43;videos/cuts_train/fall07.mp4;walk;(511.75, 137.38);(505.75, 127.5);(514.5, 126.62);(476.0, 127.0);(529.5, 128.0);(440.0, 187.25);(539.0, 174.5);(433.75, 292.25);(555.0, 275.5);(469.75, 335.25);(579.5, 368.0);(465.0, 371.75);(531.0, 366.75);(495.5, 507.5);(568.0, 498.5);(503.25, 653.0);(573.5, 644.0)
1.47;videos/cuts_train/fall07.mp4;walk;(509.5, 139.62);(504.0, 130.0);(512.0, 129.0);(479.75, 130.62);(532.0, 131.75);(441.75, 188.75);(544.0, 176.38);(434.75, 293.0);(559.5, 274.75);(465.0, 342.0);(584.0, 367.5);(468.25, 371.0);(535.5, 366.0);(494.5, 508.0);(570.0, 498.0);(503.75, 653.0);(583.5, 640.0)
1.5;videos/cuts_train/fall07.mp4;walk;(495.75, 138.12);(491.5, 128.5);(498.75, 127.38);(481.25, 130.38);(534.5, 130.88);(445.0, 187.62);(549.5, 179.0);(434.75, 291.75);(567.0, 277.0);(466.5, 336.25);(589.5, 367.5);(471.75, 369.75);(540.0, 364.75);(495.5, 507.5);(572.0, 495.0);(504.0, 653.0);(591.5, 633.0)
1.53;videos/cuts_train/fall07.mp4;walk;(497.0, 136.0);(494.5, 128.12);(502.0, 127.62);(482.25, 131.38);(534.0, 131.25);(449.0, 189.75);(550.5, 180.5);(435.75, 290.25);(572.5, 276.5);(462.75, 336.75);(593.5, 367.25);(476.0, 368.25);(544.0, 363.5);(498.5, 506.5);(576.5, 493.75);(503.0, 652.0);(596.0, 630.0)
1.57;videos/cuts_train/fall07.mp4;walk;(490.0, 136.5);(488.5, 128.25);(495.0, 127.88);(485.0, 131.0);(536.5, 132.12);(453.0, 191.25);(556.0, 182.12);(438.25, 293.5);(578.0, 279.0);(464.25, 344.75);(598.0, 368.0);(480.5, 369.0);(549.0, 364.0);(499.75, 506.25);(578.5, 492.5);(504.25, 651.0);(602.5, 624.0)
