time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
5.13;videos/cuts_test/50wtf12.mp4;walk;(499.5, 149.88);(506.5, 145.88);(494.25, 141.62);(511.0, 152.75);(477.5, 141.5);(503.25, 187.12);(445.0, 172.75);(542.0, 205.25);(393.0, 197.12);(584.0, 219.12);(385.25, 250.12);(457.0, 276.25);(421.5, 270.25);(451.0, 350.75);(430.0, 344.25);(431.5, 413.0);(442.25, 408.0)
5.17;videos/cuts_test/50wtf12.mp4;walk;(501.5, 148.75);(509.0, 144.88);(496.75, 140.5);(513.5, 152.38);(481.5, 140.5);(507.0, 186.75);(448.5, 172.25);(546.0, 206.12);(396.25, 196.38);(587.5, 220.0);(388.5, 248.88);(461.0, 276.0);(426.0, 269.25);(454.75, 348.75);(435.5, 339.75);(439.75, 415.0);(442.25, 405.0)
5.21;videos/cuts_test/50wtf12.mp4;walk;(503.5, 146.0);(511.75, 142.75);(499.0, 137.75);(518.0, 152.0);(486.25, 139.88);(512.0, 188.0);(453.75, 171.62);(550.5, 208.25);(401.0, 196.75);(591.0, 221.38);(391.75, 248.5);(465.25, 274.5);(431.75, 268.75);(455.0, 348.0);(440.5, 344.5);(444.5, 409.0);(444.5, 410.5)
5.26;videos/cuts_test/50wtf12.mp4;walk;(506.5, 144.75);(515.0, 141.25);(502.5, 136.75);(523.0, 151.0);(491.25, 140.12);(517.0, 188.38);(458.5, 171.5);(555.5, 209.5);(407.0, 197.12);(598.0, 224.5);(395.5, 247.5);(470.0, 276.5);(435.5, 270.5);(457.5, 353.25);(445.5, 347.0);(437.5, 423.75);(461.0, 418.0)
5.3;videos/cuts_test/50wtf12.mp4;walk;(510.75, 143.75);(520.0, 140.5);(506.75, 135.75);(528.0, 150.75);(496.0, 139.5);(521.5, 189.25);(464.0, 172.0);(560.0, 211.12);(412.0, 196.5);(603.0, 227.62);(399.75, 247.5);(473.5, 278.5);(440.5, 272.75);(459.0, 355.5);(451.5, 352.5);(437.5, 426.5);(467.75, 421.25)
5.34;videos/cuts_test/50wtf12.mp4;walk;(514.5, 143.38);(523.5, 140.25);(510.75, 135.75);(533.0, 150.75);(501.25, 140.38);(528.0, 190.38);(469.75, 172.75);(565.0, 211.38);(418.75, 196.88);(608.0, 230.0);(406.0, 248.0);(480.5, 281.0);(447.25, 275.0);(461.25, 358.0);(455.5, 352.75);(437.5, 425.75);(467.75, 423.5)
5.38;videos/cuts_test/50wtf12.mp4;walk;(520.0, 143.0);(529.0, 139.88);(516.0, 135.75);(539.0, 151.0);(506.5, 141.38);(535.0, 192.0);(475.0, 174.25);(572.0, 213.0);(424.0, 199.5);(612.5, 231.88);(411.25, 249.12);(485.25, 281.0);(450.75, 274.5);(465.75, 358.75);(461.0, 352.5);(437.5, 426.0);(469.0, 424.5)
5.42;videos/cuts_test/50wtf12.mp4;walk;(525.0, 142.5);(534.5, 139.25);(521.5, 135.25);(545.5, 150.5);(512.0, 141.75);(542.5, 193.38);(480.0, 175.75);(580.0, 215.38);(428.25, 202.5);(620.0, 234.75);(417.0, 251.5);(491.25, 282.0);(456.25, 275.0);(467.0, 358.5);(462.0, 354.0);(436.5, 425.0);(469.75, 424.5)
5.46;videos/cuts_test/50wtf12.mp4;walk;(530.0, 142.75);(540.0, 139.38);(526.0, 135.25);(552.0, 151.62);(517.5, 142.12);(549.5, 194.0);(487.75, 177.75);(588.0, 216.88);(436.25, 205.25);(628.5, 238.0);(423.75, 254.12);(496.0, 286.0);(462.5, 278.25);(466.75, 360.25);(462.5, 355.75);(437.0, 425.5);(469.5, 426.5)
5.51;videos/cuts_test/50wtf12.mp4;fall;(536.5, 143.75);(547.0, 140.0);(533.0, 136.75);(560.0, 151.5);(525.5, 142.38);(559.5, 195.75);(496.25, 179.75);(597.5, 222.12);(443.25, 208.0);(636.5, 243.0);(430.0, 256.25);(503.75, 288.25);(468.75, 279.25);(469.5, 360.0);(465.25, 356.0);(443.0, 424.25);(470.5, 423.25)
5.55;videos/cuts_test/50wtf12.mp4;fall;(543.5, 146.12);(554.0, 142.5);(540.0, 139.0);(568.5, 154.12);(534.0, 144.75);(569.0, 197.38);(504.75, 182.62);(607.0, 226.25);(452.25, 212.0);(644.0, 248.75);(440.0, 259.0);(511.0, 288.75);(475.5, 279.75);(474.75, 360.5);(467.75, 356.0);(446.5, 423.75);(469.0, 424.5)
5.59;videos/cuts_test/50wtf12.mp4;fall;(550.0, 149.5);(561.0, 145.75);(547.5, 142.5);(578.5, 157.12);(543.5, 148.0);(578.5, 201.0);(514.5, 185.5);(616.5, 232.25);(462.75, 216.5);(656.0, 257.0);(448.5, 264.25);(517.0, 291.5);(481.25, 281.0);(479.25, 361.0);(466.5, 356.5);(463.0, 426.0);(452.5, 422.75)
5.63;videos/cuts_test/50wtf12.mp4;fall;(559.5, 153.5);(571.0, 149.75);(558.0, 145.75);(589.0, 162.0);(553.5, 152.25);(588.5, 207.62);(525.0, 189.25);(628.5, 240.0);(473.75, 221.5);(670.0, 269.25);(460.0, 270.5);(523.5, 297.5);(490.25, 286.5);(484.0, 365.0);(471.5, 358.25);(461.25, 424.25);(457.0, 425.75)
5.67;videos/cuts_test/50wtf12.mp4;fall;(570.0, 159.75);(581.0, 156.0);(568.5, 152.75);(600.0, 168.25);(566.0, 159.88);(602.0, 212.75);(536.5, 195.5);(640.0, 250.62);(486.0, 229.75);(680.5, 285.75);(471.0, 282.75);(532.0, 297.75);(497.5, 286.75);(489.25, 366.5);(481.0, 363.5);(450.5, 423.5);(469.25, 426.0)
5.71;videos/cuts_test/50wtf12.mp4;fall;(581.0, 167.75);(592.0, 163.75);(580.0, 160.5);(612.0, 175.62);(578.0, 166.5);(614.5, 221.12);(548.0, 204.25);(651.0, 262.25);(498.5, 244.25);(690.5, 305.25);(486.0, 299.0);(541.5, 301.5);(506.5, 290.0);(495.25, 366.5);(487.0, 363.25);(450.5, 419.5);(471.0, 424.5)
5.76;videos/cuts_test/50wtf12.mp4;fall;(592.5, 178.5);(603.5, 174.62);(593.0, 171.25);(625.0, 187.0);(593.0, 177.12);(629.5, 232.75);(562.5, 214.25);(663.0, 278.75);(515.5, 256.5);(697.5, 328.5);(507.5, 312.25);(549.0, 311.0);(518.0, 298.75);(498.5, 369.5);(493.5, 369.5);(453.25, 418.75);(468.25, 427.5)
5.8;videos/cuts_test/50wtf12.mp4;fall;(605.5, 193.5);(617.0, 189.5);(606.0, 185.38);(637.5, 202.25);(607.0, 189.75);(644.5, 247.25);(577.0, 224.88);(676.0, 298.0);(531.0, 273.75);(705.0, 353.75);(532.5, 330.25);(557.0, 328.0);(527.0, 312.0);(495.25, 382.5);(493.5, 380.0);(449.0, 417.0);(466.0, 425.75)
5.84;videos/cuts_test/50wtf12.mp4;fall;(619.5, 210.12);(630.5, 206.75);(621.0, 202.25);(652.0, 219.62);(624.0, 206.75);(661.0, 262.75);(593.0, 238.38);(686.0, 316.5);(553.0, 292.0);(708.5, 381.25);(564.5, 351.75);(575.0, 331.0);(543.0, 313.0);(508.75, 386.5);(497.75, 380.5);(459.75, 408.25);(466.5, 418.0)
5.88;videos/cuts_test/50wtf12.mp4;fall;(634.0, 236.62);(645.0, 231.12);(635.0, 227.5);(670.5, 242.25);(639.5, 231.0);(675.5, 285.5);(612.5, 258.5);(694.5, 344.25);(579.5, 315.0);(714.0, 414.5);(606.0, 375.25);(588.5, 352.75);(555.0, 331.5);(525.5, 400.25);(504.0, 386.5);(479.75, 397.75);(477.5, 398.25)
5.92;videos/cuts_test/50wtf12.mp4;fall;(654.0, 263.5);(665.5, 259.5);(655.5, 254.62);(688.5, 270.0);(658.5, 257.5);(693.5, 314.0);(633.0, 287.75);(704.0, 375.5);(608.0, 347.25);(706.5, 437.25);(641.0, 410.25);(602.0, 369.25);(569.5, 345.75);(551.0, 409.75);(507.5, 381.75);(521.5, 403.0);(462.0, 419.0)
5.96;videos/cuts_test/50wtf12.mp4;fall;(672.5, 295.75);(685.0, 292.0);(675.0, 286.0);(709.5, 305.5);(676.0, 289.0);(708.0, 339.75);(644.0, 317.75);(702.0, 398.5);(631.5, 380.0);(704.0, 449.0);(657.0, 436.5);(621.0, 387.5);(582.5, 364.75);(582.0, 430.0);(517.0, 385.75);(551.0, 410.25);(461.0, 411.75)
6.01;videos/cuts_test/50wtf12.mp4;fall;(703.5, 315.5);(714.5, 313.5);(704.0, 308.25);(732.0, 328.0);(697.0, 314.0);(722.0, 365.25);(662.5, 342.75);(712.0, 420.0);(632.5, 401.0);(713.0, 450.75);(659.5, 453.75);(630.0, 409.0);(597.5, 384.5);(586.5, 434.25);(527.0, 387.0);(561.5, 415.25);(462.0, 408.0)
6.05;videos/cuts_test/50wtf12.mp4;fall;(715.5, 349.75);(728.0, 349.75);(719.0, 342.0);(745.5, 365.75);(719.0, 344.5);(734.5, 393.5);(680.5, 361.75);(721.0, 425.75);(632.0, 404.75);(721.5, 437.5);(657.0, 453.5);(636.5, 421.25);(614.5, 395.25);(571.5, 422.0);(544.0, 391.0);(512.5, 410.75);(468.5, 404.25)
6.09;videos/cuts_test/50wtf12.mp4;fall;(730.0, 382.5);(741.5, 384.5);(734.0, 373.75);(752.5, 397.25);(740.0, 369.25);(746.5, 419.25);(696.5, 371.5);(730.0, 446.5);(636.0, 401.0);(710.5, 447.5);(656.5, 451.5);(641.0, 428.5);(624.0, 395.25);(577.0, 417.25);(555.0, 394.0);(526.5, 405.0);(480.5, 399.75)
6.13;videos/cuts_test/50wtf12.mp4;fallen;(737.0, 422.75);(748.0, 427.75);(742.5, 413.5);(757.5, 436.0);(754.0, 396.75);(751.5, 432.25);(720.5, 383.5);(743.0, 443.25);(650.5, 395.5);(717.0, 443.5);(656.5, 446.0);(647.0, 426.25);(640.5, 389.5);(580.0, 415.5);(569.0, 396.0);(517.0, 392.5);(492.25, 388.75)
6.17;videos/cuts_test/50wtf12.mp4;fallen;(750.5, 435.5);(762.0, 442.5);(757.0, 426.25);(770.0, 446.0);(770.0, 410.25);(762.0, 441.5);(736.0, 392.25);(754.0, 455.75);(666.0, 397.75);(727.0, 449.5);(664.5, 443.0);(659.0, 424.5);(654.0, 387.5);(596.5, 417.5);(578.0, 393.5);(555.0, 390.75);(515.0, 380.5)
6.21;videos/cuts_test/50wtf12.mp4;fallen;(765.0, 440.0);(774.0, 448.75);(774.0, 432.75);(776.0, 454.0);(787.5, 419.5);(762.0, 440.5);(754.5, 398.5);(718.0, 436.75);(681.0, 394.0);(714.0, 438.5);(667.0, 440.5);(661.5, 413.25);(663.5, 381.25);(600.5, 413.5);(592.0, 393.75);(548.0, 381.25);(523.5, 371.75)
6.26;videos/cuts_test/50wtf12.mp4;fallen;(776.5, 445.25);(785.5, 456.0);(785.0, 438.5);(786.5, 459.75);(801.0, 425.5);(770.0, 445.5);(765.0, 400.0);(718.0, 437.75);(689.0, 394.0);(716.5, 439.5);(670.5, 439.25);(670.5, 408.5);(673.5, 371.0);(608.0, 426.5);(606.5, 384.75);(561.0, 393.0);(539.0, 366.75)
6.3;videos/cuts_test/50wtf12.mp4;fallen;(784.5, 443.5);(794.5, 454.5);(793.0, 436.5);(794.5, 457.75);(808.5, 424.25);(778.0, 443.0);(772.0, 400.25);(725.0, 436.25);(693.5, 392.25);(721.0, 436.5);(671.0, 438.0);(677.0, 404.0);(678.5, 367.0);(622.5, 423.25);(615.5, 383.0);(575.0, 389.5);(548.5, 365.25)
6.34;videos/cuts_test/50wtf12.mp4;fallen;(787.5, 440.75);(797.5, 451.0);(796.5, 433.5);(800.0, 456.5);(814.0, 424.0);(786.0, 448.75);(779.5, 401.75);(738.0, 446.5);(699.5, 390.0);(732.0, 437.5);(674.0, 435.25);(687.5, 409.25);(689.0, 372.5);(634.5, 411.5);(628.0, 376.0);(583.0, 386.25);(560.5, 361.5)
6.38;videos/cuts_test/50wtf12.mp4;fallen;(789.0, 441.5);(798.0, 453.0);(800.0, 434.75);(797.0, 459.75);(815.0, 425.0);(783.5, 446.75);(782.5, 401.25);(734.5, 445.5);(703.5, 388.75);(730.5, 437.5);(685.0, 433.75);(692.0, 415.0);(695.5, 381.5);(643.5, 407.75);(637.5, 382.5);(585.5, 380.5);(568.0, 361.0)
6.42;videos/cuts_test/50wtf12.mp4;fallen;(790.0, 439.75);(797.0, 448.25);(800.0, 433.25);(796.5, 456.0);(813.5, 425.5);(784.0, 445.0);(783.0, 404.0);(738.0, 443.0);(710.5, 393.0);(720.5, 442.5);(696.5, 436.5);(704.0, 406.75);(706.5, 379.0);(656.0, 402.5);(649.5, 392.0);(597.5, 375.5);(586.5, 364.75)
6.46;videos/cuts_test/50wtf12.mp4;fallen;(788.5, 443.0);(795.5, 450.5);(798.5, 436.5);(798.0, 457.5);(814.0, 428.5);(790.0, 447.0);(786.5, 408.25);(743.5, 445.5);(717.0, 402.0);(720.0, 450.5);(705.0, 446.0);(715.5, 403.25);(717.0, 376.75);(666.5, 408.0);(662.5, 395.5);(606.5, 372.5);(602.0, 366.0)
6.51;videos/cuts_test/50wtf12.mp4;fallen;(792.5, 441.25);(798.5, 449.0);(802.0, 435.0);(801.0, 459.0);(814.0, 428.0);(784.0, 447.75);(790.0, 411.25);(736.0, 443.0);(724.0, 405.0);(713.0, 450.0);(703.5, 444.25);(711.5, 412.5);(718.5, 386.5);(670.0, 412.25);(668.5, 395.0);(616.0, 376.25);(614.0, 364.5)
6.55;videos/cuts_test/50wtf12.mp4;fallen;(799.0, 448.5);(803.0, 454.75);(808.0, 443.75);(802.0, 460.0);(817.0, 435.5);(787.0, 448.0);(795.5, 414.5);(741.0, 446.0);(731.5, 405.75);(717.0, 447.5);(708.0, 444.25);(721.5, 409.75);(728.0, 386.25);(679.5, 411.25);(678.5, 400.5);(625.5, 379.0);(623.0, 377.0)
6.59;videos/cuts_test/50wtf12.mp4;fallen;(799.0, 446.75);(803.5, 451.25);(807.0, 441.5);(802.5, 456.0);(816.0, 434.5);(786.0, 443.25);(798.0, 414.75);(734.5, 435.0);(740.0, 402.5);(716.0, 448.5);(718.0, 443.25);(720.5, 416.0);(729.0, 395.5);(684.0, 412.25);(685.5, 403.5);(635.5, 380.5);(631.0, 374.0)
6.63;videos/cuts_test/50wtf12.mp4;fallen;(804.5, 446.75);(808.5, 450.25);(812.0, 442.0);(806.0, 454.0);(817.0, 436.0);(787.5, 443.5);(799.5, 416.0);(738.0, 432.5);(747.0, 402.75);(722.5, 448.5);(727.0, 439.75);(728.0, 418.0);(737.5, 397.0);(690.0, 414.25);(694.5, 400.75);(640.5, 386.25);(643.0, 369.5)
6.67;videos/cuts_test/50wtf12.mp4;fallen;(806.5, 448.75);(810.5, 451.0);(813.5, 443.0);(808.5, 452.0);(813.0, 433.0);(788.0, 439.0);(802.5, 412.0);(743.5, 429.0);(757.0, 398.0);(732.5, 445.5);(738.5, 431.5);(727.0, 418.5);(738.0, 396.5);(690.0, 419.0);(698.0, 402.5);(640.0, 400.25);(650.5, 371.25)
6.72;videos/cuts_test/50wtf12.mp4;fallen;(810.5, 448.75);(814.5, 451.75);(817.0, 443.0);(813.0, 457.0);(816.0, 435.0);(792.5, 444.5);(805.5, 414.25);(755.5, 427.5);(766.5, 394.0);(743.0, 442.0);(745.0, 430.0);(732.5, 421.75);(743.0, 399.0);(692.0, 419.25);(700.0, 403.0);(639.0, 403.5);(652.5, 369.5)
6.76;videos/cuts_test/50wtf12.mp4;fallen;(812.0, 451.0);(815.0, 456.25);(820.5, 447.0);(812.5, 459.5);(822.0, 438.25);(792.5, 439.25);(806.0, 412.25);(764.0, 421.0);(772.5, 395.5);(756.0, 441.25);(759.0, 434.25);(732.5, 417.0);(742.5, 394.5);(693.5, 419.75);(707.5, 397.0);(635.0, 406.75);(661.0, 361.5)
6.8;videos/cuts_test/50wtf12.mp4;fallen;(815.5, 454.0);(818.5, 461.5);(825.0, 451.0);(815.0, 468.0);(826.5, 439.25);(795.0, 449.0);(811.0, 412.25);(765.0, 428.0);(780.0, 396.0);(765.0, 441.5);(770.0, 431.5);(732.5, 423.0);(746.0, 394.0);(690.0, 423.5);(711.5, 388.25);(632.5, 412.0);(676.0, 344.5)
6.84;videos/cuts_test/50wtf12.mp4;fallen;(815.0, 453.75);(818.0, 458.75);(821.5, 451.5);(815.5, 458.25);(827.5, 443.25);(796.0, 445.75);(817.5, 413.0);(770.5, 431.0);(788.0, 395.5);(778.5, 439.0);(781.0, 429.5);(738.0, 420.5);(755.0, 396.0);(691.5, 422.5);(718.0, 386.0);(626.0, 409.75);(685.5, 336.0)
6.88;videos/cuts_test/50wtf12.mp4;fallen;(809.5, 441.0);(812.5, 447.75);(817.5, 439.25);(810.0, 452.0);(835.0, 438.5);(796.5, 453.5);(821.0, 411.5);(774.0, 435.25);(798.0, 391.75);(784.0, 441.5);(790.5, 430.25);(739.5, 425.5);(757.5, 395.75);(692.0, 424.5);(729.5, 380.5);(620.5, 416.5);(697.0, 333.0)
6.92;videos/cuts_test/50wtf12.mp4;fallen;(784.0, 418.0);(784.5, 423.0);(792.0, 417.5);(784.5, 432.25);(807.0, 419.5);(770.0, 449.5);(808.0, 402.5);(763.5, 443.25);(805.0, 392.75);(792.5, 439.5);(801.5, 431.25);(733.0, 426.25);(761.0, 394.25);(691.0, 422.0);(739.0, 363.75);(624.5, 416.0);(709.0, 326.5)
6.97;videos/cuts_test/50wtf12.mp4;fallen;(798.0, 429.5);(798.5, 435.75);(808.0, 430.5);(796.5, 443.5);(818.5, 427.0);(773.5, 442.75);(808.0, 409.25);(760.5, 449.5);(813.0, 391.25);(797.0, 437.0);(809.5, 428.5);(730.5, 421.75);(752.0, 398.0);(707.5, 418.0);(755.0, 367.5);(630.0, 414.5);(721.5, 332.75)
7.01;videos/cuts_test/50wtf12.mp4;fallen;(848.0, 454.0);(848.0, 462.75);(858.0, 456.0);(841.5, 472.5);(857.0, 456.0);(804.5, 465.25);(844.0, 433.0);(761.0, 453.5);(821.0, 397.25);(790.0, 429.25);(816.5, 431.75);(738.5, 422.75);(760.5, 400.25);(709.0, 413.0);(764.0, 368.5);(637.0, 401.5);(730.5, 331.5)
7.05;videos/cuts_test/50wtf12.mp4;fallen;(846.0, 449.5);(849.0, 458.0);(856.5, 449.5);(846.5, 471.0);(858.5, 457.75);(810.0, 470.5);(843.5, 434.0);(763.0, 456.5);(827.0, 398.0);(786.0, 426.5);(828.0, 431.75);(744.5, 423.5);(765.0, 397.25);(705.5, 428.25);(770.5, 363.5);(625.5, 425.25);(749.5, 326.0)
7.09;videos/cuts_test/50wtf12.mp4;fallen;(847.0, 451.0);(850.5, 460.5);(857.0, 451.0);(847.5, 476.0);(860.0, 457.25);(812.5, 471.0);(845.5, 436.0);(765.0, 455.0);(834.5, 398.0);(790.0, 424.0);(838.0, 433.0);(743.0, 418.0);(766.5, 393.75);(709.0, 426.5);(782.0, 370.5);(630.5, 420.0);(757.0, 321.5)
7.13;videos/cuts_test/50wtf12.mp4;fallen;(856.0, 445.0);(857.5, 453.75);(864.0, 446.75);(850.0, 468.0);(861.0, 454.5);(811.5, 467.25);(847.5, 435.75);(765.0, 454.5);(842.5, 401.25);(789.5, 423.25);(846.0, 438.5);(746.5, 418.25);(771.0, 396.0);(708.0, 426.0);(784.0, 368.75);(632.5, 420.0);(762.5, 320.0)
7.17;videos/cuts_test/50wtf12.mp4;fallen;(841.0, 438.5);(843.0, 444.0);(847.0, 439.0);(836.5, 451.75);(854.5, 449.25);(811.0, 457.75);(842.0, 440.5);(768.0, 449.25);(843.0, 418.5);(793.5, 422.5);(855.0, 440.5);(753.0, 411.25);(770.0, 402.5);(737.5, 411.5);(755.5, 398.5);(711.5, 361.25);(706.5, 354.75)
7.22;videos/cuts_test/50wtf12.mp4;fallen;(853.5, 442.75);(854.0, 448.25);(860.0, 444.0);(847.0, 454.25);(864.0, 453.5);(812.0, 463.0);(856.5, 444.75);(766.0, 453.25);(861.0, 421.5);(794.0, 423.25);(871.0, 458.5);(752.5, 421.75);(782.5, 409.75);(721.0, 425.0);(791.0, 390.25);(650.5, 403.5);(753.0, 337.25)
7.26;videos/cuts_test/50wtf12.mp4;fallen;(852.5, 440.0);(854.0, 446.5);(859.0, 441.0);(848.5, 454.75);(860.5, 453.0);(807.5, 461.75);(860.0, 448.0);(764.0, 452.5);(872.0, 436.25);(795.0, 422.5);(876.5, 466.75);(753.0, 424.5);(789.0, 416.25);(727.0, 421.5);(811.0, 393.25);(659.0, 397.0);(763.0, 341.0)
7.3;videos/cuts_test/50wtf12.mp4;fallen;(850.0, 450.5);(852.0, 457.0);(858.0, 450.5);(847.5, 463.5);(860.5, 458.75);(806.0, 464.0);(862.0, 451.0);(763.5, 453.5);(874.0, 436.5);(796.0, 423.25);(878.5, 466.0);(752.5, 423.75);(792.5, 416.0);(722.0, 424.75);(829.0, 391.0);(645.0, 410.5);(785.0, 345.5)
0.0;videos/cuts_test/50wtf16.mp4;walk;(338.5, 114.62);(339.5, 108.5);(328.5, 110.25);(339.75, 116.25);(311.5, 121.62);(352.5, 164.25);(294.25, 158.75);(357.5, 215.75);(277.0, 212.5);(339.75, 215.75);(324.25, 212.88);(342.5, 267.5);(303.25, 266.25);(338.5, 347.0);(303.5, 347.0);(326.25, 418.0);(295.75, 427.0)
0.04;videos/cuts_test/50wtf16.mp4;walk;(338.75, 114.38);(340.0, 108.38);(328.75, 110.12);(340.0, 116.0);(311.75, 121.62);(352.75, 164.25);(294.5, 158.5);(357.75, 215.75);(277.5, 212.5);(340.0, 215.75);(324.75, 212.62);(342.75, 267.25);(303.75, 266.25);(339.0, 347.0);(303.75, 347.25);(326.25, 418.0);(295.75, 427.0)
0.08;videos/cuts_test/50wtf16.mp4;walk;(339.0, 114.38);(340.25, 108.25);(329.0, 110.12);(340.25, 116.0);(312.0, 121.62);(353.0, 164.12);(294.75, 158.5);(358.0, 216.0);(277.75, 212.5);(340.0, 215.38);(325.25, 212.5);(343.25, 267.25);(304.0, 266.0);(339.0, 347.25);(304.0, 347.5);(326.5, 417.75);(295.75, 427.25)
0.13;videos/cuts_test/50wtf16.mp4;walk;(339.5, 114.0);(340.5, 108.12);(329.5, 109.88);(340.5, 116.0);(312.25, 121.38);(353.0, 164.0);(295.0, 158.38);(358.0, 216.0);(278.0, 212.5);(340.25, 215.0);(325.5, 212.38);(343.75, 267.25);(304.75, 266.25);(339.5, 347.25);(304.5, 347.5);(326.5, 417.5);(295.75, 427.5)
0.17;videos/cuts_test/50wtf16.mp4;walk;(339.75, 114.0);(340.75, 107.88);(329.75, 109.88);(340.25, 115.75);(312.75, 121.62);(353.5, 164.0);(295.5, 158.38);(358.25, 216.12);(278.5, 212.5);(341.25, 214.88);(325.75, 212.25);(344.0, 267.25);(305.25, 266.25);(339.75, 347.5);(304.75, 348.0);(326.75, 417.5);(296.0, 427.5)
0.21;videos/cuts_test/50wtf16.mp4;walk;(340.5, 113.62);(341.0, 107.75);(330.25, 109.75);(340.25, 115.75);(313.0, 121.75);(354.0, 164.0);(296.0, 158.25);(358.5, 216.38);(278.75, 212.38);(340.25, 215.25);(326.25, 212.12);(344.5, 267.5);(305.5, 266.5);(340.25, 347.75);(305.0, 348.5);(326.75, 417.5);(296.0, 427.25)
0.25;videos/cuts_test/50wtf16.mp4;walk;(340.75, 113.75);(341.5, 107.75);(330.75, 109.75);(340.75, 115.75);(313.5, 121.75);(354.5, 164.0);(296.5, 158.25);(359.0, 216.5);(279.25, 212.38);(340.25, 215.25);(327.0, 212.0);(345.0, 267.5);(306.0, 266.5);(340.75, 347.5);(305.5, 348.5);(327.0, 417.5);(296.0, 427.0)
0.29;videos/cuts_test/50wtf16.mp4;walk;(341.25, 113.75);(342.0, 107.75);(331.0, 109.75);(341.5, 115.75);(313.75, 121.75);(355.0, 164.0);(297.0, 158.25);(359.25, 216.38);(279.75, 212.5);(340.5, 215.75);(327.5, 212.12);(345.5, 267.25);(306.75, 266.25);(341.5, 347.0);(306.25, 347.75);(327.0, 417.0);(296.5, 426.75)
0.33;videos/cuts_test/50wtf16.mp4;walk;(341.5, 113.62);(342.5, 107.62);(331.25, 109.75);(342.0, 115.38);(314.25, 121.75);(355.0, 164.25);(297.5, 158.38);(359.25, 216.62);(280.0, 212.5);(342.0, 215.75);(328.0, 212.12);(346.0, 267.25);(307.5, 266.25);(342.0, 347.25);(306.75, 348.0);(327.25, 417.25);(296.5, 426.5)
0.38;videos/cuts_test/50wtf16.mp4;walk;(342.0, 113.5);(343.0, 107.5);(331.5, 109.75);(342.5, 115.25);(314.75, 121.88);(355.5, 164.25);(298.0, 158.25);(359.5, 216.75);(280.5, 212.5);(342.25, 215.5);(328.25, 212.38);(346.5, 267.0);(308.0, 266.0);(342.75, 347.0);(307.5, 347.5);(327.0, 417.0);(296.5, 426.5)
0.42;videos/cuts_test/50wtf16.mp4;walk;(342.5, 113.5);(343.75, 107.75);(332.0, 109.62);(343.75, 115.75);(315.5, 121.75);(356.0, 164.25);(299.0, 158.25);(360.25, 216.38);(281.0, 212.38);(343.25, 215.5);(329.25, 212.25);(347.0, 267.25);(308.75, 266.25);(343.25, 347.5);(308.25, 348.0);(327.25, 417.0);(296.75, 426.75)
0.46;videos/cuts_test/50wtf16.mp4;walk;(342.75, 113.25);(344.0, 107.5);(332.5, 109.5);(344.25, 115.75);(315.75, 121.5);(356.5, 164.25);(299.5, 158.12);(360.5, 216.38);(281.75, 212.5);(346.0, 216.25);(329.5, 212.62);(347.5, 267.5);(309.25, 266.25);(344.0, 347.75);(309.0, 348.25);(327.0, 417.0);(296.75, 426.5)
0.5;videos/cuts_test/50wtf16.mp4;walk;(343.25, 113.25);(344.5, 107.5);(332.75, 109.5);(344.5, 115.5);(316.5, 121.5);(357.0, 164.12);(300.25, 158.25);(361.0, 216.38);(282.5, 212.5);(347.0, 215.75);(330.25, 212.75);(348.25, 267.5);(310.0, 266.25);(344.5, 347.75);(309.5, 348.25);(327.25, 417.5);(297.0, 426.5)
0.54;videos/cuts_test/50wtf16.mp4;walk;(343.75, 113.38);(345.0, 107.5);(333.25, 109.62);(345.5, 115.5);(317.0, 121.25);(357.5, 164.12);(301.0, 158.12);(361.75, 216.5);(283.25, 212.5);(347.0, 215.5);(331.25, 212.75);(348.75, 267.25);(311.0, 266.0);(344.75, 347.5);(310.5, 348.0);(327.25, 417.25);(297.25, 426.25)
0.58;videos/cuts_test/50wtf16.mp4;walk;(344.5, 113.62);(346.0, 107.5);(334.0, 109.75);(346.0, 115.25);(317.75, 121.0);(358.0, 164.12);(301.5, 158.25);(362.5, 216.62);(284.0, 212.88);(350.75, 215.5);(332.0, 213.0);(349.5, 267.5);(311.75, 266.5);(345.0, 348.25);(311.0, 348.75);(327.5, 417.5);(297.5, 426.5)
0.63;videos/cuts_test/50wtf16.mp4;walk;(345.5, 113.62);(346.75, 107.5);(334.75, 109.88);(347.0, 115.25);(318.75, 121.25);(359.0, 164.25);(302.25, 158.5);(363.0, 217.12);(284.5, 213.25);(353.5, 215.38);(332.5, 213.62);(350.5, 268.0);(312.5, 266.75);(345.25, 348.5);(312.0, 349.0);(327.5, 417.5);(297.75, 427.0)
0.67;videos/cuts_test/50wtf16.mp4;walk;(346.25, 113.62);(347.5, 107.75);(335.75, 109.88);(347.0, 115.5);(319.5, 121.5);(360.0, 164.62);(303.25, 158.5);(363.75, 217.75);(285.5, 213.62);(354.25, 215.75);(333.5, 213.88);(351.25, 268.5);(313.5, 267.25);(345.5, 349.0);(313.0, 349.25);(327.75, 417.75);(298.0, 427.0)
