time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
1.43;videos/cuts_train/fall22.mp4;fallen;(237.75, 906.0);(221.88, 905.5);(235.25, 914.5);(189.5, 918.0);(239.75, 932.5);(137.0, 929.0);(275.75, 953.0);(246.75, 837.5);(347.0, 910.0);(431.5, 861.5);(440.0, 900.0);(249.25, 910.0);(332.0, 917.5);(288.0, 757.0);(305.75, 753.0);(428.0, 868.0);(446.0, 872.5)
1.47;videos/cuts_train/fall22.mp4;fallen;(235.62, 905.5);(220.25, 904.5);(233.5, 913.0);(189.5, 916.0);(234.62, 928.5);(152.5, 931.0);(274.5, 951.0);(267.25, 851.5);(351.0, 915.5);(434.5, 863.5);(442.0, 895.5);(261.0, 912.0);(337.0, 919.5);(289.25, 749.5);(303.0, 746.0);(427.5, 870.0);(445.0, 876.0)
1.5;videos/cuts_train/fall22.mp4;fallen;(236.38, 904.0);(223.88, 903.5);(236.75, 910.0);(201.88, 916.0);(246.0, 927.0);(159.25, 934.0);(276.5, 951.0);(225.75, 892.5);(351.75, 935.5);(425.0, 879.5);(436.75, 906.0);(257.5, 911.5);(333.0, 918.5);(290.25, 750.5);(305.5, 748.5);(425.5, 870.5);(442.5, 873.5)
1.53;videos/cuts_train/fall22.mp4;fallen;(234.5, 902.5);(222.75, 902.0);(236.0, 907.5);(202.62, 915.5);(246.5, 924.5);(157.0, 935.0);(272.25, 949.0);(189.75, 918.0);(334.0, 947.0);(301.75, 924.5);(389.25, 943.0);(253.25, 913.5);(329.5, 920.0);(291.25, 751.0);(305.5, 749.0);(426.75, 873.0);(444.0, 874.0)
1.57;videos/cuts_train/fall22.mp4;fallen;(236.25, 896.0);(225.75, 898.5);(241.12, 901.5);(207.88, 911.0);(247.0, 912.0);(164.0, 927.0);(257.5, 939.0);(198.75, 926.5);(289.5, 946.5);(245.0, 939.5);(251.62, 942.0);(246.25, 919.5);(319.25, 924.0);(293.75, 750.0);(302.0, 746.5);(429.25, 876.0);(448.5, 876.5)
1.6;videos/cuts_train/fall22.mp4;fallen;(232.25, 897.0);(221.88, 897.0);(234.75, 902.0);(204.5, 910.0);(246.25, 920.0);(161.25, 931.0);(271.0, 947.0);(187.75, 918.0);(324.5, 950.0);(250.75, 928.5);(355.5, 953.0);(256.25, 909.5);(329.0, 915.5);(290.0, 750.5);(307.5, 749.0);(426.5, 874.5);(443.5, 873.5)
1.63;videos/cuts_train/fall22.mp4;fallen;(235.88, 892.5);(224.62, 893.5);(237.88, 897.0);(199.5, 906.0);(245.25, 911.0);(138.75, 926.0);(258.75, 942.5);(152.0, 923.0);(326.25, 951.0);(203.75, 927.0);(373.0, 950.5);(228.88, 919.5);(311.0, 926.5);(290.25, 752.0);(304.0, 749.5);(427.75, 880.0);(446.75, 881.5)
1.67;videos/cuts_train/fall22.mp4;fallen;(214.5, 885.5);(201.0, 886.5);(214.0, 889.5);(167.5, 898.0);(211.5, 899.5);(111.5, 916.5);(236.12, 939.0);(98.0, 911.0);(308.5, 954.0);(69.0, 878.5);(343.75, 957.0);(218.0, 921.0);(299.75, 931.5);(291.5, 750.0);(305.0, 751.0);(426.75, 881.0);(447.5, 886.5)
1.7;videos/cuts_train/fall22.mp4;fallen;(210.5, 873.5);(198.5, 874.0);(210.5, 877.0);(168.12, 883.5);(201.5, 888.0);(115.75, 919.5);(224.25, 935.0);(78.0, 926.5);(288.5, 948.5);(54.75, 876.5);(349.5, 952.0);(216.62, 919.0);(287.5, 929.0);(296.25, 750.0);(306.5, 752.5);(427.75, 880.0);(449.0, 889.5)
1.73;videos/cuts_train/fall22.mp4;fallen;(243.25, 890.5);(232.75, 892.0);(243.88, 896.5);(208.38, 901.0);(247.5, 906.5);(159.0, 923.5);(257.5, 933.5);(135.75, 923.5);(317.25, 944.0);(121.75, 906.0);(360.0, 955.0);(241.12, 910.5);(305.25, 916.0);(294.5, 752.5);(303.25, 754.0);(425.5, 878.0);(445.0, 880.0)
1.77;videos/cuts_train/fall22.mp4;fallen;(241.75, 889.5);(229.75, 892.0);(242.88, 896.0);(201.25, 901.0);(242.88, 904.5);(152.5, 924.5);(246.75, 936.0);(149.0, 928.5);(298.5, 948.0);(192.75, 922.0);(315.0, 954.0);(233.0, 913.0);(299.0, 920.5);(294.25, 753.5);(303.5, 755.5);(428.5, 881.0);(446.75, 883.5)
1.8;videos/cuts_train/fall22.mp4;fallen;(184.75, 870.0);(173.75, 869.5);(182.38, 872.0);(149.25, 880.5);(161.62, 883.5);(103.0, 916.5);(178.0, 940.0);(99.5, 914.0);(232.25, 944.5);(60.0, 873.5);(290.75, 949.0);(222.75, 912.5);(278.5, 927.0);(297.0, 753.0);(307.0, 757.0);(431.5, 882.0);(453.0, 890.0)
1.83;videos/cuts_train/fall22.mp4;fallen;(171.25, 863.5);(162.0, 862.0);(168.5, 862.5);(143.75, 872.5);(144.75, 879.5);(96.5, 920.0);(160.25, 944.0);(85.5, 917.0);(156.0, 934.0);(47.25, 865.0);(146.0, 907.0);(226.75, 911.5);(275.0, 926.5);(298.5, 756.0);(309.0, 759.0);(434.25, 881.0);(454.5, 891.5)
0.0;videos/cuts_train/fall23.mp4;walk;(303.5, 386.0);(310.25, 378.0);(296.25, 378.25);(321.5, 379.0);(284.25, 379.0);(344.5, 426.0);(267.0, 430.5);(359.0, 480.0);(245.38, 492.0);(344.25, 520.5);(224.38, 547.0);(335.75, 553.5);(285.5, 554.0);(335.5, 651.5);(282.25, 649.5);(335.75, 748.0);(295.25, 747.0)
0.03;videos/cuts_train/fall23.mp4;walk;(301.5, 388.0);(308.5, 379.75);(293.5, 380.0);(319.75, 380.25);(281.25, 380.5);(342.5, 427.25);(264.75, 431.0);(355.5, 487.25);(244.0, 492.0);(358.25, 547.5);(223.88, 547.5);(334.5, 554.5);(284.0, 555.5);(334.75, 652.0);(281.75, 650.5);(334.75, 748.0);(294.5, 747.0)
0.07;videos/cuts_train/fall23.mp4;walk;(300.75, 388.0);(307.25, 380.0);(292.5, 380.5);(317.0, 380.5);(278.5, 381.25);(339.75, 428.0);(262.5, 431.25);(352.75, 492.75);(243.12, 493.0);(360.5, 555.0);(223.75, 548.0);(333.75, 556.0);(283.5, 557.0);(334.5, 652.5);(279.75, 651.0);(334.0, 747.5);(294.25, 746.5)
0.1;videos/cuts_train/fall23.mp4;walk;(295.5, 389.0);(302.75, 380.75);(287.5, 381.25);(314.25, 381.25);(275.0, 381.5);(337.5, 428.5);(260.5, 431.75);(351.0, 495.0);(242.75, 493.5);(359.25, 557.5);(223.5, 548.5);(332.0, 556.0);(281.75, 557.0);(333.75, 652.0);(278.0, 651.0);(333.75, 748.0);(293.5, 745.5)
0.13;videos/cuts_train/fall23.mp4;walk;(294.25, 390.0);(301.25, 381.5);(286.5, 382.0);(312.25, 381.75);(273.5, 382.5);(335.75, 428.75);(259.5, 432.0);(351.75, 495.0);(241.5, 494.25);(357.0, 556.5);(223.38, 549.0);(330.0, 555.5);(280.5, 557.0);(332.0, 651.0);(276.75, 650.5);(333.0, 747.0);(293.0, 745.0)
0.17;videos/cuts_train/fall23.mp4;walk;(293.0, 390.0);(300.0, 382.5);(284.75, 382.75);(311.5, 382.0);(272.25, 382.5);(335.0, 428.25);(258.0, 432.0);(352.0, 495.0);(241.38, 494.25);(355.5, 555.5);(223.62, 550.0);(329.25, 556.0);(279.5, 557.0);(331.5, 649.5);(278.0, 650.0);(333.0, 745.5);(293.0, 745.5)
0.2;videos/cuts_train/fall23.mp4;walk;(291.5, 390.5);(298.5, 382.75);(283.5, 383.25);(310.0, 382.25);(271.0, 383.5);(333.5, 428.5);(257.0, 432.5);(350.75, 494.75);(240.75, 494.25);(354.0, 556.5);(222.75, 550.5);(327.75, 555.5);(278.0, 556.5);(329.25, 648.0);(277.5, 649.0);(330.75, 743.0);(292.5, 745.5)
0.23;videos/cuts_train/fall23.mp4;walk;(289.75, 391.0);(296.5, 383.0);(282.0, 384.0);(308.0, 382.5);(269.5, 384.25);(332.5, 429.0);(255.75, 433.25);(348.75, 495.0);(240.12, 495.25);(352.5, 557.0);(221.25, 550.5);(326.0, 554.5);(276.25, 556.0);(328.0, 648.0);(277.25, 649.5);(329.75, 743.0);(292.5, 745.5)
0.27;videos/cuts_train/fall23.mp4;walk;(287.0, 391.25);(294.0, 383.5);(279.5, 384.25);(306.5, 381.75);(268.25, 384.0);(331.75, 428.5);(255.25, 433.5);(347.25, 493.5);(239.75, 495.25);(349.0, 556.5);(221.0, 550.0);(325.5, 554.0);(276.0, 556.0);(328.25, 649.5);(277.5, 650.5);(331.75, 751.5);(291.75, 748.0)
0.3;videos/cuts_train/fall23.mp4;walk;(287.5, 390.5);(294.5, 382.5);(279.75, 383.0);(306.5, 381.5);(267.75, 383.0);(330.5, 427.5);(254.12, 433.0);(347.25, 492.0);(238.0, 494.5);(348.5, 555.0);(220.75, 549.0);(324.75, 554.0);(275.75, 555.5);(325.5, 647.0);(277.5, 648.5);(328.75, 744.0);(293.25, 744.5)
0.33;videos/cuts_train/fall23.mp4;walk;(287.0, 390.5);(293.75, 382.75);(279.25, 383.5);(305.0, 381.5);(267.25, 383.25);(329.75, 427.75);(252.75, 433.5);(347.5, 491.75);(237.12, 495.5);(348.5, 555.0);(220.88, 548.5);(325.0, 554.5);(275.75, 556.0);(324.75, 646.5);(277.5, 648.5);(326.5, 739.0);(293.25, 744.0)
0.37;videos/cuts_train/fall23.mp4;walk;(286.5, 390.0);(293.0, 382.0);(278.75, 383.0);(304.5, 381.5);(266.5, 383.5);(329.0, 427.5);(252.25, 433.5);(348.0, 490.5);(237.62, 496.5);(348.5, 554.0);(221.75, 551.5);(324.5, 555.0);(275.5, 556.5);(323.25, 648.0);(277.0, 649.5);(326.0, 743.0);(293.0, 744.0)
0.4;videos/cuts_train/fall23.mp4;walk;(287.75, 389.25);(293.75, 381.5);(280.0, 382.5);(304.0, 381.5);(267.0, 384.0);(328.25, 427.5);(252.0, 433.5);(348.75, 489.0);(238.38, 495.5);(347.5, 553.5);(223.25, 548.0);(324.25, 555.5);(275.25, 557.0);(322.25, 649.0);(277.5, 650.0);(323.75, 746.0);(292.5, 744.5)
0.43;videos/cuts_train/fall23.mp4;walk;(287.0, 389.5);(293.0, 381.75);(279.0, 383.0);(303.25, 381.5);(266.0, 384.0);(328.0, 427.5);(251.12, 434.0);(348.25, 489.5);(237.25, 498.0);(347.5, 554.0);(223.25, 556.0);(324.5, 556.0);(275.5, 558.0);(322.25, 651.0);(278.25, 651.0);(323.25, 753.0);(294.0, 746.0)
0.47;videos/cuts_train/fall23.mp4;walk;(284.5, 390.25);(291.0, 382.25);(276.5, 383.25);(302.5, 381.5);(264.5, 384.0);(327.5, 428.0);(250.12, 434.5);(347.75, 489.25);(236.0, 497.5);(347.0, 553.5);(227.25, 556.0);(324.0, 557.0);(275.0, 558.5);(321.0, 652.0);(278.75, 651.5);(321.5, 755.5);(295.5, 747.5)
0.5;videos/cuts_train/fall23.mp4;walk;(287.25, 390.0);(293.25, 382.0);(279.0, 383.0);(302.75, 381.75);(265.5, 384.5);(327.25, 428.0);(249.88, 434.75);(347.5, 487.5);(235.5, 496.75);(343.5, 549.5);(229.75, 552.0);(322.75, 557.5);(273.5, 559.5);(319.75, 653.0);(279.25, 653.0);(319.5, 757.0);(295.5, 748.0)
0.53;videos/cuts_train/fall23.mp4;walk;(287.0, 390.25);(293.0, 382.25);(278.5, 383.25);(302.75, 382.0);(264.75, 384.5);(327.0, 428.0);(249.25, 435.0);(348.0, 487.5);(234.0, 498.0);(343.0, 549.5);(231.88, 554.0);(321.25, 558.5);(272.0, 560.5);(318.5, 653.0);(280.0, 654.0);(316.0, 757.0);(296.5, 750.5)
0.57;videos/cuts_train/fall23.mp4;walk;(289.25, 389.75);(294.75, 381.5);(280.5, 383.0);(303.0, 381.5);(265.5, 384.5);(326.5, 427.5);(249.75, 434.5);(348.5, 485.25);(234.38, 497.75);(337.75, 541.0);(232.88, 553.5);(321.0, 557.5);(272.0, 560.0);(318.75, 653.0);(278.75, 653.0);(316.25, 754.0);(295.75, 744.5)
0.6;videos/cuts_train/fall23.mp4;walk;(288.75, 390.5);(294.25, 382.5);(279.75, 384.25);(303.0, 382.0);(265.5, 386.0);(326.75, 428.0);(250.38, 434.0);(349.25, 485.25);(234.5, 497.0);(336.0, 536.0);(232.75, 552.0);(320.5, 557.5);(271.5, 560.0);(317.5, 654.5);(278.5, 656.0);(312.5, 758.0);(295.5, 747.0)
0.63;videos/cuts_train/fall23.mp4;walk;(290.5, 391.25);(296.0, 382.75);(281.75, 384.5);(304.25, 380.5);(266.75, 384.25);(327.25, 427.25);(250.25, 432.5);(348.0, 483.75);(235.38, 494.75);(327.0, 520.0);(232.25, 551.0);(319.5, 558.0);(268.75, 561.5);(315.0, 657.0);(272.0, 665.0);(310.0, 763.0);(296.0, 742.0)
0.67;videos/cuts_train/fall23.mp4;walk;(290.0, 391.5);(296.0, 383.0);(281.5, 384.5);(305.5, 380.0);(267.0, 383.5);(328.75, 427.5);(250.5, 431.5);(351.25, 484.75);(235.5, 493.25);(334.75, 517.0);(232.25, 549.5);(320.0, 559.0);(268.25, 561.0);(314.5, 661.0);(268.0, 662.5);(309.5, 766.5);(291.75, 742.5)
0.7;videos/cuts_train/fall23.mp4;walk;(286.75, 393.5);(293.5, 385.0);(278.5, 386.25);(305.25, 381.0);(266.0, 383.75);(329.0, 426.5);(250.25, 429.5);(349.0, 488.25);(233.5, 489.0);(337.0, 537.5);(230.38, 548.0);(319.25, 559.0);(267.25, 560.5);(314.0, 659.5);(264.75, 659.5);(306.5, 763.0);(288.5, 724.5)
0.73;videos/cuts_train/fall23.mp4;walk;(285.25, 394.75);(292.0, 386.0);(277.25, 387.25);(304.75, 382.25);(265.5, 385.0);(330.0, 428.0);(250.38, 429.25);(350.5, 496.75);(231.5, 490.0);(349.5, 566.0);(228.12, 550.0);(319.0, 561.0);(266.5, 561.5);(314.0, 660.0);(262.75, 661.0);(308.0, 760.5);(288.0, 723.5)
0.77;videos/cuts_train/fall23.mp4;walk;(285.25, 395.75);(292.0, 387.0);(277.25, 388.0);(305.5, 382.5);(265.75, 385.0);(330.0, 428.25);(249.5, 428.25);(349.75, 497.0);(229.25, 486.75);(351.25, 564.5);(223.0, 548.5);(318.0, 561.0);(265.5, 561.0);(311.0, 663.5);(259.75, 660.0);(308.5, 770.0);(283.0, 730.0)
0.8;videos/cuts_train/fall23.mp4;walk;(285.5, 396.25);(292.25, 387.5);(277.5, 388.5);(305.75, 383.0);(266.0, 385.0);(330.5, 428.0);(249.38, 427.75);(350.0, 497.75);(228.12, 488.5);(351.5, 564.5);(221.12, 550.0);(317.0, 560.5);(264.0, 560.0);(311.5, 660.0);(257.0, 659.5);(310.0, 766.0);(280.0, 741.0)
0.83;videos/cuts_train/fall23.mp4;walk;(260.75, 385.5);(261.5, 378.5);(263.25, 379.0);(270.0, 380.25);(292.5, 379.75);(303.0, 429.0);(283.25, 425.0);(327.0, 500.0);(257.0, 492.25);(347.75, 566.5);(221.62, 552.0);(306.0, 562.0);(277.75, 559.0);(305.5, 663.5);(263.25, 659.5);(308.5, 766.0);(277.0, 756.0)
0.87;videos/cuts_train/fall23.mp4;walk;(259.25, 384.75);(260.0, 378.25);(262.0, 378.5);(269.0, 380.25);(298.5, 379.0);(285.75, 427.75);(304.0, 424.0);(294.5, 497.5);(303.5, 493.5);(330.0, 567.0);(252.88, 559.0);(295.0, 561.0);(290.5, 559.0);(296.25, 663.0);(269.75, 660.5);(302.5, 770.0);(277.5, 767.0)
0.9;videos/cuts_train/fall23.mp4;walk;(256.0, 386.5);(257.0, 379.75);(259.0, 380.0);(267.25, 381.5);(297.25, 380.5);(279.5, 427.75);(304.5, 424.75);(281.0, 495.25);(301.75, 493.75);(323.0, 566.0);(248.25, 561.0);(292.0, 563.0);(292.25, 561.0);(294.0, 666.5);(272.5, 664.0);(299.0, 776.0);(276.0, 776.0)
0.93;videos/cuts_train/fall23.mp4;walk;(278.0, 403.0);(284.0, 395.5);(271.25, 396.5);(297.5, 390.0);(261.5, 391.0);(327.75, 430.0);(242.25, 430.25);(349.75, 500.75);(211.0, 489.0);(348.5, 565.5);(199.88, 549.5);(315.5, 563.5);(260.5, 563.0);(311.0, 666.0);(255.25, 667.0);(308.75, 773.0);(265.5, 778.5)
0.97;videos/cuts_train/fall23.mp4;walk;(277.5, 410.5);(283.0, 402.5);(270.25, 404.0);(295.75, 395.0);(259.75, 397.0);(328.0, 431.5);(244.0, 431.0);(349.75, 501.5);(207.25, 477.25);(347.5, 567.0);(193.62, 547.5);(316.0, 564.0);(261.75, 563.0);(311.0, 666.0);(254.38, 666.0);(307.5, 777.5);(264.0, 780.0)
1.0;videos/cuts_train/fall23.mp4;walk;(277.75, 415.5);(284.5, 406.75);(269.5, 408.25);(298.5, 398.0);(257.0, 400.0);(328.0, 433.5);(242.38, 431.5);(350.5, 504.0);(203.25, 479.25);(346.0, 569.0);(189.75, 554.0);(315.25, 565.5);(260.0, 564.0);(311.5, 667.0);(254.0, 666.0);(307.75, 777.5);(262.75, 780.0)
1.03;videos/cuts_train/fall23.mp4;walk;(272.5, 417.0);(278.5, 409.25);(265.25, 410.5);(293.25, 401.0);(255.12, 403.0);(326.25, 435.25);(240.75, 435.5);(349.25, 505.0);(199.38, 485.0);(344.5, 569.5);(184.0, 556.5);(315.75, 566.0);(260.0, 566.0);(312.25, 662.5);(252.12, 668.0);(309.5, 759.0);(262.75, 775.0)
1.07;videos/cuts_train/fall23.mp4;walk;(268.5, 425.5);(274.5, 417.0);(261.0, 418.0);(290.25, 408.5);(251.62, 412.0);(325.0, 438.0);(237.5, 439.5);(348.5, 507.25);(197.25, 491.0);(342.5, 574.0);(180.75, 564.5);(313.75, 568.5);(257.5, 568.5);(311.0, 666.5);(251.38, 671.0);(307.0, 760.0);(262.75, 786.0)
1.1;videos/cuts_train/fall23.mp4;walk;(258.75, 427.0);(264.25, 419.25);(254.12, 419.5);(282.0, 413.75);(252.12, 414.0);(325.0, 443.0);(238.62, 445.25);(348.5, 511.0);(193.5, 497.5);(341.5, 579.5);(178.75, 580.5);(312.5, 573.0);(256.25, 573.0);(315.5, 666.0);(249.38, 674.5);(308.5, 751.0);(263.75, 786.0)
1.13;videos/cuts_train/fall23.mp4;walk;(258.25, 439.0);(264.0, 431.25);(252.0, 432.0);(282.0, 422.5);(247.38, 425.0);(323.75, 448.75);(235.75, 453.5);(347.5, 516.5);(191.0, 507.75);(339.75, 586.5);(179.75, 591.0);(311.5, 573.0);(255.0, 573.5);(317.5, 668.0);(248.62, 673.0);(307.0, 763.0);(263.5, 784.0)
1.17;videos/cuts_train/fall23.mp4;walk;(235.25, 440.0);(243.12, 432.5);(234.25, 432.0);(269.5, 435.0);(247.25, 430.0);(324.5, 462.0);(233.75, 461.0);(346.5, 529.0);(192.38, 513.5);(337.5, 601.5);(183.12, 597.5);(311.0, 577.0);(252.75, 576.0);(318.0, 667.0);(247.75, 674.0);(307.5, 746.0);(263.75, 781.5)
1.2;videos/cuts_train/fall23.mp4;fall;(237.0, 451.25);(244.62, 444.75);(234.5, 443.5);(272.5, 443.0);(243.25, 440.5);(322.25, 470.5);(234.75, 472.25);(347.0, 540.0);(193.25, 511.25);(339.25, 611.0);(187.0, 562.5);(311.0, 579.0);(252.62, 579.5);(320.75, 661.0);(249.62, 674.0);(309.75, 734.5);(262.5, 782.0)
1.23;videos/cuts_train/fall23.mp4;fall;(270.25, 482.75);(278.5, 472.5);(259.0, 475.25);(294.5, 459.0);(244.5, 466.5);(320.75, 480.25);(229.62, 482.5);(345.0, 546.0);(195.88, 530.0);(342.0, 611.5);(189.25, 565.5);(307.25, 577.5);(248.12, 579.0);(328.0, 661.0);(251.0, 678.5);(308.0, 736.0);(262.75, 792.5)
1.27;videos/cuts_train/fall23.mp4;fall;(273.75, 503.75);(281.75, 493.5);(262.75, 495.75);(296.75, 477.75);(246.75, 485.5);(322.5, 492.0);(229.25, 498.5);(343.5, 561.0);(199.25, 567.0);(343.5, 630.5);(212.0, 660.5);(305.25, 585.0);(246.75, 587.0);(309.25, 682.0);(253.5, 691.0);(300.75, 777.5);(262.0, 801.0)
1.3;videos/cuts_train/fall23.mp4;fall;(274.25, 517.5);(282.5, 506.5);(262.25, 509.5);(298.0, 490.5);(244.62, 500.0);(323.75, 505.5);(226.38, 519.0);(342.0, 579.0);(205.0, 613.5);(340.0, 650.5);(215.75, 701.0);(310.5, 590.5);(249.75, 595.0);(335.5, 682.0);(251.75, 691.5);(300.75, 778.5);(260.5, 803.0)
1.33;videos/cuts_train/fall23.mp4;fall;(276.75, 536.5);(285.75, 525.5);(265.0, 528.0);(300.5, 510.0);(246.62, 516.5);(324.5, 523.5);(227.75, 532.5);(339.0, 602.5);(209.0, 629.5);(344.75, 661.0);(221.5, 723.5);(308.75, 591.0);(249.5, 594.0);(342.75, 678.5);(247.38, 685.0);(303.5, 764.5);(255.5, 797.5)
1.37;videos/cuts_train/fall23.mp4;fall;(284.5, 556.0);(292.5, 546.0);(273.25, 549.0);(305.0, 531.0);(252.12, 538.5);(326.5, 536.5);(229.5, 546.0);(336.5, 622.0);(212.0, 645.0);(330.5, 704.0);(230.12, 740.0);(311.25, 599.5);(250.88, 602.5);(347.75, 686.0);(251.12, 684.0);(298.75, 776.5);(263.0, 792.0)
1.4;videos/cuts_train/fall23.mp4;fall;(283.0, 579.5);(291.5, 570.5);(272.0, 572.5);(305.5, 555.5);(252.75, 561.0);(328.5, 555.0);(230.62, 564.5);(338.5, 643.0);(224.62, 676.0);(326.5, 731.0);(251.25, 784.0);(310.0, 616.5);(245.75, 620.5);(346.0, 706.0);(242.5, 709.5);(298.5, 788.5);(259.5, 798.5)
1.43;videos/cuts_train/fall23.mp4;fall;(291.0, 603.5);(300.0, 593.0);(279.5, 595.0);(313.75, 577.0);(259.0, 582.5);(329.25, 572.0);(233.0, 582.0);(340.5, 663.0);(228.75, 690.5);(317.0, 764.5);(253.5, 807.5);(305.25, 626.0);(241.62, 632.5);(350.0, 717.5);(257.5, 739.0);(297.0, 792.5);(272.75, 828.0)
1.47;videos/cuts_train/fall23.mp4;fall;(292.0, 625.5);(302.0, 615.5);(281.0, 616.5);(317.5, 597.5);(262.25, 600.5);(333.0, 596.0);(238.5, 600.5);(335.25, 699.5);(233.75, 723.5);(309.5, 799.0);(254.0, 839.0);(307.25, 636.5);(240.88, 641.0);(354.5, 724.0);(264.0, 738.0);(292.5, 782.5);(274.5, 829.0)
1.5;videos/cuts_train/fall23.mp4;fall;(300.25, 638.0);(309.5, 630.5);(291.25, 630.0);(325.75, 613.5);(273.25, 611.5);(332.5, 610.0);(242.62, 618.0);(340.0, 711.0);(232.88, 749.0);(304.25, 787.0);(244.0, 877.0);(289.25, 647.5);(222.62, 653.0);(356.0, 734.5);(256.75, 759.0);(285.5, 774.0);(255.62, 865.0)
1.53;videos/cuts_train/fall23.mp4;fall;(322.5, 619.0);(327.0, 616.0);(318.5, 617.0);(322.5, 601.5);(297.0, 608.0);(334.5, 624.0);(248.75, 636.0);(339.25, 750.0);(227.5, 778.0);(336.5, 875.5);(235.12, 917.0);(282.75, 650.0);(214.12, 656.0);(332.5, 755.0);(227.62, 770.5);(327.5, 894.0);(234.88, 918.0)
1.6;videos/cuts_train/fall23.mp4;fall;(323.0, 759.0);(332.75, 753.5);(321.25, 753.0);(348.25, 718.0);(312.25, 719.5);(345.0, 682.0);(247.25, 695.5);(340.25, 811.0);(199.25, 829.5);(339.75, 937.0);(206.62, 953.0);(285.75, 687.0);(214.88, 691.0);(319.5, 813.5);(217.0, 812.0);(329.5, 950.0);(223.5, 953.0)
1.63;videos/cuts_train/fall23.mp4;fall;(300.5, 824.0);(313.5, 816.5);(291.75, 821.0);(335.75, 781.5);(258.25, 792.0);(343.5, 722.5);(204.25, 731.5);(342.0, 826.0);(176.25, 843.0);(340.0, 940.5);(202.0, 951.0);(294.0, 705.0);(206.5, 709.5);(328.5, 823.5);(189.0, 831.5);(331.75, 945.0);(208.12, 946.0)
1.67;videos/cuts_train/fall23.mp4;fall;(283.0, 851.5);(298.25, 844.0);(270.5, 847.0);(328.75, 798.0);(233.75, 816.5);(342.25, 734.0);(196.25, 756.5);(347.25, 831.0);(155.62, 867.0);(338.0, 942.5);(200.88, 952.5);(303.5, 832.0);(217.5, 840.5);(306.75, 920.5);(211.75, 930.5);(306.75, 943.5);(222.88, 937.0)
1.7;videos/cuts_train/fall23.mp4;fallen;(311.75, 798.0);(324.0, 792.0);(304.25, 791.0);(344.0, 762.5);(291.25, 767.0);(347.0, 739.0);(215.25, 771.0);(352.5, 832.5);(146.12, 882.0);(336.0, 938.0);(197.25, 961.0);(279.25, 790.5);(205.12, 802.5);(346.0, 847.0);(199.75, 881.5);(330.0, 947.0);(206.75, 944.5)
1.73;videos/cuts_train/fall23.mp4;fallen;(330.0, 843.0);(346.5, 831.0);(318.5, 832.0);(365.0, 787.0);(286.5, 791.0);(348.5, 748.0);(206.75, 773.5);(350.75, 848.0);(141.25, 886.5);(336.0, 942.0);(191.12, 956.5);(282.5, 872.0);(191.12, 884.0);(340.25, 870.5);(160.38, 919.0);(325.5, 949.5);(176.0, 940.0)
1.77;videos/cuts_train/fall23.mp4;fallen;(342.75, 888.0);(334.0, 873.5);(350.25, 874.0);(218.88, 848.5);(323.75, 866.0);(137.75, 928.5);(327.0, 946.0);(125.75, 909.0);(351.0, 936.0);(194.38, 949.5);(339.0, 946.0);(177.0, 928.0);(282.75, 936.5);(266.5, 930.5);(340.0, 928.0);(272.25, 935.0);(310.0, 921.5)
1.8;videos/cuts_train/fall23.mp4;fallen;(329.25, 869.5);(345.0, 862.5);(332.5, 855.0);(343.0, 818.5);(310.0, 810.5);(318.0, 789.0);(202.25, 800.5);(336.25, 913.0);(121.88, 920.0);(333.25, 945.0);(153.0, 948.0);(261.0, 935.0);(163.38, 939.5);(322.25, 944.5);(182.88, 952.0);(278.0, 947.0);(148.25, 937.0)
1.9;videos/cuts_train/fall23.mp4;fallen;(399.5, 910.0);(399.75, 897.0);(389.0, 892.5);(369.5, 897.5);(344.0, 889.0);(351.25, 959.0);(274.5, 955.0);(358.0, 966.0);(266.75, 967.5);(372.0, 931.5);(323.0, 940.5);(330.0, 977.0);(282.5, 978.0);(360.25, 951.5);(306.75, 950.0);(354.5, 959.5);(316.0, 961.5)
1.93;videos/cuts_train/fall23.mp4;fallen;(387.5, 921.5);(381.0, 915.5);(379.0, 916.0);(325.5, 903.0);(311.25, 920.0);(178.0, 866.0);(181.88, 913.0);(134.0, 806.0);(134.0, 815.5);(265.25, 778.0);(259.5, 772.0);(149.62, 855.5);(139.88, 878.0);(169.25, 804.0);(161.5, 816.5);(278.0, 777.5);(266.75, 790.0)
1.97;videos/cuts_train/fall23.mp4;fallen;(320.0, 927.0);(323.5, 924.5);(319.0, 926.5);(285.0, 897.0);(297.0, 913.5);(162.75, 839.5);(160.75, 879.5);(113.44, 814.5);(122.88, 820.0);(269.5, 778.0);(261.5, 774.5);(143.62, 899.5);(128.62, 923.0);(182.75, 830.0);(173.25, 852.5);(270.0, 798.0);(256.5, 800.0)
2.03;videos/cuts_train/fall23.mp4;fallen;(206.62, 827.0);(205.0, 822.0);(210.25, 819.0);(174.75, 816.0);(225.25, 826.5);(116.38, 844.5);(216.12, 870.0);(132.0, 807.5);(277.75, 878.0);(242.88, 763.5);(285.5, 883.0);(105.75, 922.0);(173.25, 933.0);(144.5, 820.0);(177.0, 824.5);(245.0, 765.0);(245.0, 785.0)
