time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
0.57;videos/cuts_train/fall08.mp4;sitting;(686.0, 293.75);(694.0, 280.0);(679.0, 283.5);(733.0, 266.5);(688.0, 277.25);(773.5, 316.5);(719.0, 323.25);(758.5, 418.25);(682.0, 403.5);(660.0, 452.0);(627.0, 435.75);(793.0, 469.75);(747.0, 458.25);(646.5, 499.25);(620.0, 475.75);(666.0, 645.0);(640.5, 617.5)
0.6;videos/cuts_train/fall08.mp4;sitting;(677.0, 297.5);(685.5, 283.25);(669.5, 286.5);(725.5, 268.0);(678.5, 279.25);(766.5, 317.5);(712.0, 324.25);(751.5, 420.0);(679.0, 402.25);(653.0, 454.0);(622.5, 436.25);(793.0, 469.75);(747.0, 458.5);(644.0, 498.5);(620.0, 475.0);(666.0, 644.0);(643.5, 618.0)
0.63;videos/cuts_train/fall08.mp4;sitting;(670.5, 301.5);(677.5, 288.0);(663.0, 291.5);(716.0, 269.75);(670.5, 280.5);(763.5, 319.25);(706.0, 323.0);(742.5, 422.0);(675.0, 397.0);(649.0, 457.75);(619.0, 438.0);(793.0, 468.0);(744.0, 455.5);(648.0, 502.25);(618.5, 475.5);(671.5, 645.0);(647.0, 620.0)
0.67;videos/cuts_train/fall08.mp4;sitting;(661.5, 305.25);(668.5, 291.75);(654.0, 295.0);(706.5, 273.0);(662.5, 283.5);(755.5, 322.0);(696.0, 326.5);(736.0, 425.25);(663.0, 403.0);(644.5, 461.5);(612.5, 441.75);(791.5, 467.5);(741.5, 456.25);(646.0, 503.75);(617.0, 477.25);(675.0, 641.0);(653.5, 619.0)
0.7;videos/cuts_train/fall08.mp4;sitting;(653.0, 309.75);(658.5, 296.0);(645.0, 300.5);(694.5, 276.25);(653.0, 290.25);(747.0, 324.0);(687.0, 330.75);(730.5, 427.5);(656.0, 406.0);(639.0, 466.25);(607.0, 445.75);(789.0, 466.0);(738.5, 456.25);(645.0, 507.25);(613.0, 483.0);(681.0, 641.5);(662.5, 621.5)
0.73;videos/cuts_train/fall08.mp4;sitting;(641.5, 314.0);(648.0, 299.0);(633.0, 304.25);(686.0, 279.25);(641.0, 294.5);(735.0, 325.5);(678.5, 332.75);(723.0, 430.0);(651.5, 407.5);(632.0, 472.0);(602.0, 448.25);(783.0, 462.5);(734.5, 455.5);(644.0, 506.5);(611.5, 488.25);(691.0, 640.0);(661.5, 621.0)
0.77;videos/cuts_train/fall08.mp4;sitting;(634.0, 319.5);(640.0, 305.0);(625.5, 310.0);(676.0, 283.25);(630.5, 297.5);(729.5, 326.25);(670.5, 334.75);(716.5, 433.0);(644.0, 411.5);(629.5, 478.5);(598.5, 458.0);(780.5, 463.25);(732.0, 454.0);(640.5, 511.25);(608.0, 487.25);(700.0, 641.0);(668.0, 623.0)
0.8;videos/cuts_train/fall08.mp4;sitting;(623.0, 325.25);(628.0, 310.5);(614.5, 316.0);(664.5, 287.75);(621.0, 303.25);(721.0, 330.0);(661.0, 341.0);(709.5, 437.5);(636.0, 418.75);(628.0, 484.0);(593.5, 464.0);(777.0, 462.0);(728.5, 454.5);(641.0, 516.5);(609.5, 494.0);(703.0, 640.0);(670.5, 623.0)
0.83;videos/cuts_train/fall08.mp4;sitting;(614.0, 330.5);(618.0, 316.0);(605.5, 322.0);(652.5, 292.25);(611.0, 308.0);(712.0, 333.5);(655.0, 341.0);(705.0, 441.5);(630.0, 414.0);(626.0, 489.75);(590.5, 471.75);(773.5, 461.0);(725.5, 453.0);(642.0, 521.0);(607.5, 498.25);(706.0, 640.0);(670.0, 623.5)
0.87;videos/cuts_train/fall08.mp4;sitting;(604.5, 336.0);(609.0, 321.75);(595.5, 327.75);(643.0, 296.0);(599.5, 312.5);(703.0, 337.5);(645.0, 346.75);(699.0, 446.25);(621.0, 420.0);(622.0, 496.25);(585.5, 481.0);(770.5, 459.5);(722.5, 453.75);(642.5, 523.5);(608.0, 505.0);(705.0, 642.5);(670.5, 626.0)
0.9;videos/cuts_train/fall08.mp4;sitting;(594.5, 341.5);(599.0, 327.5);(585.0, 333.75);(631.0, 302.5);(589.5, 318.5);(692.0, 341.25);(637.5, 348.5);(693.0, 449.25);(615.0, 421.0);(617.5, 507.0);(582.5, 485.0);(767.5, 459.25);(722.0, 453.5);(641.5, 525.0);(614.5, 506.0);(704.5, 643.0);(670.0, 628.5)
0.93;videos/cuts_train/fall08.mp4;sitting;(585.5, 348.0);(589.5, 334.25);(576.5, 340.25);(620.5, 308.5);(581.0, 325.25);(684.0, 346.0);(628.0, 356.0);(686.0, 453.5);(606.5, 429.25);(614.5, 513.5);(580.0, 491.0);(765.0, 458.75);(719.5, 454.75);(641.0, 527.0);(611.5, 507.0);(705.0, 644.0);(669.0, 629.0)
0.97;videos/cuts_train/fall08.mp4;sitting;(576.0, 355.5);(580.0, 341.5);(566.0, 348.75);(610.5, 314.5);(567.0, 332.75);(670.5, 349.25);(616.5, 362.25);(680.5, 453.0);(597.0, 437.0);(614.0, 521.0);(569.0, 499.75);(760.5, 457.0);(716.0, 454.75);(638.0, 527.5);(603.5, 503.25);(706.0, 644.0);(669.5, 627.5)
1.0;videos/cuts_train/fall08.mp4;sitting;(566.0, 362.75);(569.5, 348.75);(556.5, 355.75);(600.0, 321.0);(559.5, 338.25);(662.0, 354.5);(608.0, 369.0);(673.5, 459.0);(590.0, 442.75);(609.5, 530.0);(562.5, 512.0);(759.0, 455.0);(716.0, 453.5);(635.5, 524.0);(603.0, 499.5);(706.0, 646.0);(669.0, 628.5)
1.03;videos/cuts_train/fall08.mp4;sitting;(558.0, 370.0);(560.5, 356.0);(547.5, 363.5);(589.0, 326.5);(551.0, 345.25);(652.0, 360.0);(599.5, 376.0);(665.0, 467.75);(582.0, 452.5);(598.5, 549.0);(554.0, 520.0);(758.0, 450.5);(716.0, 451.5);(635.0, 520.0);(601.5, 502.25);(705.5, 646.5);(670.5, 629.5)
1.07;videos/cuts_train/fall08.mp4;sitting;(548.5, 377.75);(551.0, 363.5);(538.0, 371.0);(580.5, 334.0);(543.5, 353.75);(642.5, 366.5);(592.5, 382.0);(657.5, 475.5);(574.0, 457.0);(595.0, 555.5);(551.5, 528.5);(754.0, 449.75);(713.5, 451.75);(634.5, 521.5);(603.5, 505.5);(704.0, 646.0);(670.0, 629.5)
1.1;videos/cuts_train/fall08.mp4;sitting;(540.5, 385.25);(542.5, 371.5);(530.0, 378.5);(571.5, 339.0);(533.0, 357.25);(636.0, 367.25);(585.0, 384.0);(650.0, 476.0);(567.0, 455.25);(588.0, 565.5);(546.0, 536.0);(752.0, 444.25);(709.0, 447.5);(633.0, 520.0);(601.5, 507.25);(703.5, 647.0);(669.0, 632.0)
1.13;videos/cuts_train/fall08.mp4;sitting;(537.0, 392.0);(538.0, 378.0);(525.5, 386.0);(564.0, 346.5);(530.0, 366.5);(627.5, 373.0);(578.0, 386.5);(644.0, 480.5);(558.0, 462.25);(587.0, 570.0);(539.0, 544.0);(746.5, 440.25);(705.5, 443.75);(632.5, 523.0);(601.0, 510.75);(703.5, 648.0);(670.5, 632.5)
1.17;videos/cuts_train/fall08.mp4;sitting;(528.5, 399.0);(530.0, 385.5);(517.0, 392.5);(556.5, 354.0);(521.5, 372.0);(619.5, 376.5);(569.5, 389.5);(637.0, 487.75);(549.5, 467.75);(579.5, 578.0);(534.0, 550.5);(743.0, 438.25);(702.0, 442.5);(631.0, 521.5);(600.0, 512.5);(702.0, 647.0);(671.0, 631.0)
1.2;videos/cuts_train/fall08.mp4;fall;(522.5, 405.5);(523.5, 392.25);(512.5, 399.25);(549.5, 359.0);(513.0, 376.75);(611.5, 381.0);(563.5, 389.25);(630.0, 490.0);(542.5, 468.5);(572.0, 584.0);(525.5, 556.5);(738.5, 434.75);(699.5, 438.0);(628.5, 523.0);(598.5, 516.0);(703.0, 649.0);(667.5, 633.0)
1.23;videos/cuts_train/fall08.mp4;fall;(518.0, 411.5);(518.5, 398.5);(507.5, 405.75);(544.0, 365.0);(506.5, 384.25);(605.5, 386.0);(554.5, 397.25);(623.5, 493.5);(534.5, 476.0);(562.5, 589.0);(519.5, 565.5);(733.5, 430.5);(694.5, 437.25);(626.0, 519.0);(599.5, 522.0);(701.0, 646.0);(668.0, 633.0)
1.27;videos/cuts_train/fall08.mp4;fall;(511.0, 418.0);(512.5, 405.0);(501.0, 411.25);(538.5, 371.25);(500.5, 388.0);(600.0, 391.75);(546.5, 399.5);(617.0, 497.5);(525.5, 482.25);(557.0, 592.0);(509.75, 574.0);(725.5, 428.5);(686.0, 435.5);(626.5, 524.5);(600.0, 527.5);(702.0, 647.0);(664.5, 634.0)
1.3;videos/cuts_train/fall08.mp4;fall;(505.75, 425.0);(507.0, 412.25);(495.0, 418.75);(532.5, 377.5);(493.0, 395.5);(594.5, 396.0);(536.0, 410.75);(610.0, 501.5);(513.0, 495.0);(549.5, 598.0);(499.75, 585.0);(715.5, 429.25);(674.5, 440.5);(621.0, 529.0);(601.0, 539.5);(702.0, 645.0);(669.0, 635.5)
1.33;videos/cuts_train/fall08.mp4;fall;(501.0, 433.25);(503.0, 419.0);(489.0, 427.0);(527.5, 383.5);(484.25, 404.0);(588.0, 403.75);(526.5, 415.5);(601.0, 514.0);(501.5, 500.0);(541.5, 605.0);(486.0, 593.0);(707.5, 427.0);(663.0, 438.5);(621.0, 532.0);(598.5, 545.5);(703.5, 645.5);(669.5, 633.0)
1.37;videos/cuts_train/fall08.mp4;fall;(494.0, 442.25);(496.5, 428.5);(481.5, 435.0);(522.5, 392.5);(478.5, 410.25);(581.5, 409.75);(519.0, 419.0);(594.0, 524.0);(492.0, 505.75);(532.5, 613.5);(471.25, 603.5);(699.5, 429.25);(654.0, 439.75);(619.0, 537.0);(593.5, 547.0);(705.0, 644.0);(668.5, 632.5)
1.4;videos/cuts_train/fall08.mp4;fall;(489.25, 451.25);(492.5, 436.0);(477.0, 443.25);(518.5, 401.25);(470.0, 419.5);(574.5, 418.0);(506.5, 429.75);(584.0, 532.5);(479.5, 518.5);(523.0, 625.5);(454.0, 615.5);(690.5, 431.75);(639.5, 443.0);(617.0, 544.5);(589.5, 550.5);(701.5, 645.0);(666.5, 635.0)
1.43;videos/cuts_train/fall08.mp4;fall;(485.0, 460.5);(487.25, 445.75);(472.25, 453.5);(512.5, 409.25);(463.0, 430.5);(570.5, 425.0);(495.25, 441.5);(571.5, 540.0);(465.5, 528.5);(505.5, 642.0);(436.5, 631.5);(679.0, 432.0);(625.0, 446.5);(613.0, 549.5);(579.5, 554.0);(703.0, 647.5);(662.0, 637.5)
1.47;videos/cuts_train/fall08.mp4;fall;(478.75, 469.75);(480.75, 456.0);(467.0, 462.5);(503.75, 420.0);(456.0, 437.0);(561.5, 434.0);(485.5, 443.0);(559.0, 557.5);(451.0, 548.5);(493.0, 647.5);(416.0, 648.0);(670.0, 437.0);(614.5, 449.5);(601.5, 557.5);(577.0, 560.5);(698.0, 643.5);(663.0, 637.5)
1.5;videos/cuts_train/fall08.mp4;fall;(468.75, 484.5);(469.5, 471.75);(457.0, 478.0);(488.25, 435.25);(444.75, 449.5);(549.0, 445.5);(471.0, 457.75);(538.5, 576.0);(437.25, 558.0);(470.5, 668.5);(393.0, 661.0);(654.0, 442.5);(598.5, 457.0);(598.5, 571.0);(571.0, 572.0);(702.0, 634.0);(660.0, 639.0)
1.53;videos/cuts_train/fall08.mp4;fall;(459.0, 497.25);(460.5, 484.75);(447.5, 490.75);(481.0, 449.75);(437.5, 466.0);(539.0, 454.5);(461.5, 471.0);(522.0, 583.5);(424.5, 569.5);(456.5, 678.5);(377.75, 671.0);(641.0, 445.0);(582.0, 463.75);(595.5, 575.0);(557.0, 580.5);(697.5, 623.5);(655.0, 634.0)
1.57;videos/cuts_train/fall08.mp4;fall;(445.5, 512.0);(448.25, 498.0);(433.5, 503.75);(471.25, 465.0);(424.75, 481.0);(528.5, 473.75);(448.25, 488.25);(508.0, 595.0);(414.0, 583.0);(449.0, 680.0);(364.0, 680.0);(634.0, 460.75);(578.5, 477.25);(584.0, 583.0);(548.0, 602.0);(691.0, 630.0);(660.0, 636.5)
1.6;videos/cuts_train/fall08.mp4;fall;(436.0, 531.0);(439.0, 518.0);(424.25, 524.0);(460.25, 484.0);(410.25, 498.5);(514.5, 488.25);(428.0, 493.0);(484.0, 618.5);(397.0, 592.5);(440.5, 705.0);(362.0, 693.0);(611.0, 467.0);(544.0, 486.25);(590.0, 591.5);(540.0, 614.0);(683.0, 621.0);(641.5, 635.5)
1.63;videos/cuts_train/fall08.mp4;fall;(426.0, 550.0);(429.0, 537.5);(413.0, 543.5);(450.5, 500.5);(398.5, 513.5);(503.75, 508.5);(416.75, 502.75);(487.0, 623.5);(389.0, 597.0);(445.5, 705.0);(361.0, 693.5);(594.0, 477.5);(530.5, 495.0);(587.5, 603.0);(536.5, 625.5);(674.0, 616.0);(620.0, 639.0)
1.67;videos/cuts_train/fall08.mp4;fall;(415.75, 568.5);(417.0, 556.0);(403.0, 563.0);(432.0, 518.0);(384.0, 527.5);(492.25, 521.0);(399.75, 504.5);(487.5, 629.0);(376.5, 595.0);(443.25, 706.0);(360.5, 692.5);(580.0, 486.0);(518.0, 499.0);(583.5, 611.0);(529.0, 628.5);(666.0, 614.0);(600.5, 655.0)
1.7;videos/cuts_train/fall08.mp4;fall;(404.5, 576.5);(406.25, 564.5);(391.0, 572.0);(424.25, 520.0);(374.5, 535.0);(484.0, 520.5);(384.0, 514.5);(483.75, 628.0);(368.5, 597.5);(443.5, 707.0);(360.0, 692.5);(563.0, 506.0);(502.5, 531.5);(583.0, 616.5);(535.0, 670.0);(666.0, 616.5);(615.0, 651.0)
1.73;videos/cuts_train/fall08.mp4;fall;(396.25, 579.5);(398.0, 566.0);(382.0, 575.5);(412.5, 525.5);(365.0, 546.5);(472.5, 524.5);(371.0, 527.5);(484.75, 624.0);(361.25, 603.0);(443.0, 706.0);(361.0, 693.0);(546.0, 523.0);(488.0, 552.0);(577.0, 621.0);(532.5, 677.5);(660.0, 616.0);(614.0, 640.5)
1.77;videos/cuts_train/fall08.mp4;fall;(391.5, 578.5);(392.5, 565.5);(378.25, 573.5);(405.0, 530.0);(359.0, 547.0);(462.75, 527.5);(361.0, 533.0);(489.0, 620.5);(357.75, 608.0);(447.25, 703.5);(361.0, 690.0);(522.0, 553.0);(469.75, 580.5);(574.0, 620.5);(534.5, 691.5);(655.0, 621.0);(582.5, 636.5)
1.8;videos/cuts_train/fall08.mp4;fall;(390.0, 571.0);(389.75, 557.0);(375.5, 568.5);(396.5, 518.0);(353.5, 544.5);(456.25, 526.5);(347.0, 538.5);(481.75, 625.0);(349.25, 616.0);(443.25, 709.0);(360.0, 694.0);(513.0, 553.5);(458.25, 589.0);(571.0, 620.5);(534.0, 689.0);(654.0, 617.0);(580.0, 635.5)
1.83;videos/cuts_train/fall08.mp4;fall;(388.75, 566.5);(391.0, 551.5);(373.5, 562.0);(399.75, 515.0);(350.0, 541.0);(455.0, 523.0);(339.0, 546.0);(483.25, 618.5);(340.75, 617.5);(445.0, 708.0);(357.5, 691.5);(501.0, 567.5);(451.25, 607.5);(557.5, 611.5);(535.0, 689.0);(647.0, 619.0);(557.5, 643.0)
1.87;videos/cuts_train/fall08.mp4;fall;(393.5, 557.0);(395.5, 540.0);(378.0, 551.0);(403.0, 507.5);(351.75, 538.0);(443.5, 509.75);(329.25, 550.0);(479.75, 614.0);(331.0, 623.0);(442.0, 708.0);(355.0, 691.0);(483.0, 573.0);(434.5, 620.0);(547.5, 604.0);(538.0, 686.5);(646.0, 618.0);(551.0, 645.5)
1.9;videos/cuts_train/fall08.mp4;fall;(398.0, 546.5);(400.5, 529.0);(381.0, 542.0);(405.5, 496.5);(348.25, 530.0);(440.25, 507.75);(319.5, 558.0);(475.75, 609.5);(319.25, 627.5);(441.75, 707.0);(352.0, 688.5);(473.5, 596.0);(420.0, 645.0);(543.0, 604.0);(534.0, 689.5);(640.0, 616.5);(575.0, 641.0)
1.93;videos/cuts_train/fall08.mp4;fall;(406.75, 535.0);(407.25, 517.0);(390.25, 531.0);(405.75, 490.0);(351.75, 525.0);(434.5, 505.5);(313.75, 559.5);(469.25, 611.5);(306.5, 637.0);(440.5, 706.0);(351.25, 688.0);(471.0, 588.0);(415.75, 638.5);(542.0, 601.0);(525.0, 687.0);(641.5, 614.0);(568.5, 643.5)
1.97;videos/cuts_train/fall08.mp4;fall;(413.25, 517.0);(411.75, 502.0);(398.25, 514.0);(405.0, 485.5);(353.5, 517.0);(428.5, 508.0);(311.75, 563.5);(463.25, 610.5);(289.25, 646.0);(441.0, 704.0);(346.0, 689.5);(463.25, 600.0);(415.0, 653.0);(534.0, 600.0);(530.5, 683.0);(643.0, 610.0);(596.0, 635.5)
2.0;videos/cuts_train/fall08.mp4;fall;(408.0, 514.0);(408.25, 499.0);(393.5, 508.5);(404.0, 485.25);(352.25, 510.5);(417.5, 508.0);(309.5, 567.5);(454.0, 607.5);(280.5, 653.0);(441.5, 703.0);(351.0, 692.0);(455.5, 600.5);(418.25, 657.0);(533.5, 600.0);(533.5, 682.5);(643.0, 605.0);(609.0, 629.0)
2.03;videos/cuts_train/fall08.mp4;fall;(402.75, 508.5);(402.0, 497.0);(391.0, 503.25);(394.25, 491.0);(349.5, 508.75);(401.75, 515.0);(303.75, 573.0);(442.0, 602.0);(278.5, 667.0);(435.5, 699.5);(366.5, 694.0);(439.5, 598.5);(403.25, 654.0);(539.0, 598.5);(524.0, 679.0);(647.0, 604.0);(618.0, 625.0)
2.07;videos/cuts_train/fall08.mp4;fall;(391.75, 508.0);(390.0, 497.0);(380.5, 503.0);(379.75, 492.0);(343.0, 509.5);(386.5, 516.5);(300.25, 577.5);(432.5, 597.5);(299.5, 679.5);(432.0, 696.5);(383.5, 698.0);(423.25, 604.0);(380.75, 660.0);(549.0, 594.0);(520.5, 682.5);(652.0, 604.0);(606.0, 621.0)
2.1;videos/cuts_train/fall08.mp4;fall;(377.0, 513.5);(376.0, 502.5);(366.0, 507.5);(368.0, 498.0);(328.5, 515.0);(370.25, 518.5);(289.5, 585.5);(427.0, 589.5);(301.5, 690.5);(426.75, 688.0);(399.5, 699.0);(427.0, 598.0);(392.25, 656.5);(551.0, 585.0);(508.0, 676.5);(657.0, 601.5);(619.0, 619.5)
2.13;videos/cuts_train/fall08.mp4;fall;(360.5, 519.5);(357.75, 508.25);(349.5, 513.5);(345.25, 508.25);(311.75, 525.0);(354.0, 523.0);(280.0, 595.5);(419.5, 580.5);(304.75, 694.0);(423.0, 669.5);(411.0, 691.0);(427.5, 592.0);(399.25, 658.0);(541.5, 582.5);(527.0, 680.0);(646.0, 598.0);(567.5, 627.5)
2.17;videos/cuts_train/fall08.mp4;fall;(343.5, 526.0);(340.0, 514.5);(332.5, 522.0);(329.25, 513.0);(296.25, 536.0);(344.0, 527.5);(270.0, 607.0);(410.75, 582.0);(307.25, 693.0);(414.25, 673.0);(408.0, 692.0);(425.25, 591.0);(401.75, 661.0);(530.5, 570.0);(531.0, 672.5);(648.0, 593.5);(581.0, 623.0)
2.2;videos/cuts_train/fall08.mp4;fallen;(330.25, 536.0);(326.5, 524.5);(317.5, 532.0);(317.25, 523.0);(280.5, 549.0);(327.0, 534.0);(259.5, 617.5);(397.75, 577.5);(294.25, 697.0);(407.0, 670.0);(401.0, 692.0);(424.5, 582.0);(410.0, 657.0);(524.5, 557.0);(540.0, 664.0);(647.5, 588.0);(608.0, 620.0)
2.23;videos/cuts_train/fall08.mp4;fallen;(312.0, 553.5);(304.75, 538.0);(295.25, 555.0);(300.75, 529.0);(262.5, 567.0);(314.25, 538.0);(261.0, 626.5);(391.5, 579.5);(296.25, 699.0);(389.5, 662.0);(396.25, 688.0);(423.5, 578.5);(410.5, 649.0);(517.5, 549.5);(536.0, 656.5);(622.0, 576.5);(605.0, 622.0)
2.27;videos/cuts_train/fall08.mp4;fallen;(296.5, 563.0);(287.0, 547.5);(279.0, 568.5);(281.75, 535.0);(246.62, 572.5);(292.5, 540.5);(251.25, 637.0);(375.5, 582.0);(296.25, 701.0);(374.0, 664.0);(405.5, 690.0);(412.75, 575.0);(408.25, 650.5);(507.5, 545.5);(534.0, 656.0);(611.0, 570.0);(598.5, 616.5)
2.3;videos/cuts_train/fall08.mp4;fallen;(283.0, 575.5);(270.5, 562.0);(265.25, 584.0);(260.5, 550.5);(233.12, 589.0);(274.25, 547.0);(248.12, 656.0);(364.0, 581.5);(300.0, 706.0);(362.75, 665.0);(410.0, 689.0);(407.0, 574.5);(414.0, 652.5);(501.0, 538.0);(536.0, 646.0);(598.0, 567.0);(595.0, 612.0)
2.33;videos/cuts_train/fall08.mp4;fallen;(268.5, 584.5);(255.25, 571.0);(252.0, 593.5);(245.38, 559.5);(224.0, 603.0);(270.0, 553.5);(236.88, 662.0);(355.25, 582.0);(308.75, 704.0);(348.0, 662.5);(410.25, 690.0);(405.5, 576.0);(410.0, 654.5);(498.0, 525.0);(528.5, 644.0);(586.0, 566.0);(580.0, 624.0)
2.37;videos/cuts_train/fall08.mp4;fallen;(254.25, 585.5);(238.0, 571.0);(235.62, 598.5);(226.88, 559.5);(213.12, 616.0);(258.5, 560.0);(232.62, 675.5);(343.75, 580.0);(315.0, 708.0);(340.75, 660.0);(416.5, 693.0);(399.25, 580.0);(406.75, 657.0);(487.5, 523.0);(523.0, 645.5);(581.0, 559.5);(580.0, 621.5)
2.4;videos/cuts_train/fall08.mp4;fallen;(241.5, 599.0);(226.5, 585.0);(223.75, 612.5);(218.88, 568.0);(204.75, 629.0);(249.62, 563.5);(235.25, 682.5);(335.75, 581.5);(327.5, 710.0);(327.0, 661.0);(410.25, 694.0);(392.75, 580.5);(406.25, 660.5);(481.5, 522.5);(514.0, 651.0);(573.0, 556.5);(573.0, 623.0)
2.43;videos/cuts_train/fall08.mp4;fallen;(229.88, 607.0);(216.88, 594.5);(215.25, 616.5);(206.5, 580.5);(197.5, 637.5);(238.75, 566.5);(221.25, 691.0);(325.75, 577.5);(313.5, 712.0);(314.75, 663.5);(407.0, 697.0);(382.5, 577.0);(393.5, 666.0);(472.5, 540.0);(511.5, 655.5);(575.0, 560.5);(571.0, 622.0)
2.47;videos/cuts_train/fall08.mp4;fallen;(217.38, 614.5);(202.25, 605.0);(204.0, 628.0);(192.12, 592.0);(186.62, 652.0);(227.75, 573.5);(215.12, 697.0);(317.5, 577.0);(305.5, 715.5);(300.75, 662.0);(399.25, 703.0);(380.0, 574.0);(391.5, 661.5);(474.5, 538.0);(513.5, 655.0);(568.5, 561.0);(569.0, 622.0)
2.5;videos/cuts_train/fall08.mp4;fallen;(201.0, 621.0);(185.25, 611.5);(187.62, 636.5);(177.62, 594.5);(180.75, 658.5);(219.25, 573.5);(218.5, 693.5);(312.75, 577.0);(294.25, 715.0);(287.25, 657.5);(390.25, 709.0);(377.5, 573.0);(391.0, 660.5);(474.75, 538.5);(514.5, 660.0);(565.5, 559.5);(565.5, 631.5)
2.53;videos/cuts_train/fall08.mp4;fallen;(199.25, 624.5);(183.12, 615.0);(185.12, 641.0);(176.88, 598.0);(173.88, 663.0);(212.75, 576.5);(209.0, 695.0);(307.0, 576.5);(282.25, 713.5);(276.5, 650.0);(385.0, 716.0);(376.25, 573.5);(388.5, 659.5);(475.5, 540.5);(513.0, 658.5);(563.0, 556.5);(563.0, 635.0)
2.57;videos/cuts_train/fall08.mp4;fallen;(183.5, 626.5);(170.25, 619.0);(172.62, 641.0);(163.0, 610.0);(168.38, 671.0);(206.75, 580.5);(207.62, 699.5);(300.5, 575.0);(279.5, 711.0);(258.0, 656.0);(376.25, 723.5);(379.5, 576.5);(390.75, 668.5);(478.5, 546.5);(512.0, 672.0);(566.0, 553.0);(555.0, 650.0)
2.6;videos/cuts_train/fall08.mp4;fallen;(181.25, 634.0);(168.25, 625.0);(169.25, 648.0);(162.5, 612.5);(166.88, 676.5);(204.75, 584.0);(208.25, 699.5);(296.0, 576.0);(285.75, 711.0);(251.75, 657.0);(370.0, 728.5);(379.25, 582.5);(392.25, 672.0);(477.0, 551.5);(516.0, 678.5);(559.5, 554.0);(551.0, 656.0)
2.63;videos/cuts_train/fall08.mp4;fallen;(174.88, 636.0);(161.5, 627.5);(163.5, 651.0);(156.5, 614.5);(166.38, 680.0);(204.5, 586.0);(207.5, 699.0);(293.25, 578.5);(282.75, 713.5);(240.25, 664.0);(360.5, 733.5);(375.25, 583.5);(390.5, 671.0);(462.25, 567.0);(512.0, 685.0);(550.5, 555.0);(557.0, 650.0)
2.67;videos/cuts_train/fall08.mp4;fallen;(172.38, 637.5);(159.5, 629.0);(160.5, 653.0);(155.0, 615.0);(163.12, 683.0);(202.0, 588.0);(210.25, 700.0);(286.75, 583.5);(290.25, 717.0);(231.25, 674.5);(360.0, 733.5);(380.25, 586.5);(395.75, 671.5);(456.75, 574.0);(518.0, 686.0);(546.5, 561.0);(558.0, 649.0)
2.7;videos/cuts_train/fall08.mp4;fallen;(170.0, 645.5);(156.88, 637.5);(158.75, 661.0);(151.5, 622.0);(164.25, 686.0);(199.0, 591.0);(208.25, 700.0);(283.75, 588.0);(282.5, 715.0);(224.0, 683.5);(354.5, 729.5);(380.25, 584.5);(394.5, 668.0);(459.5, 576.0);(522.0, 685.5);(554.0, 560.0);(554.0, 651.0)
2.73;videos/cuts_train/fall08.mp4;fallen;(171.0, 649.5);(157.38, 639.5);(157.75, 665.0);(151.25, 621.0);(159.75, 689.5);(198.0, 593.0);(209.75, 701.0);(280.75, 593.0);(282.75, 716.0);(221.5, 691.5);(342.5, 725.0);(377.25, 587.5);(394.0, 669.5);(451.0, 580.0);(518.0, 683.5);(550.0, 564.0);(560.0, 638.0)
2.77;videos/cuts_train/fall08.mp4;fallen;(171.75, 651.5);(159.88, 642.5);(159.62, 665.0);(155.5, 625.0);(162.88, 688.5);(201.0, 596.0);(212.25, 700.0);(279.25, 603.0);(274.75, 704.0);(219.25, 703.5);(257.25, 714.0);(372.75, 593.0);(389.0, 669.0);(466.0, 587.5);(518.0, 683.0);(564.0, 566.0);(561.0, 635.0)
2.8;videos/cuts_train/fall08.mp4;fallen;(165.88, 657.5);(152.12, 647.5);(152.88, 672.0);(145.25, 625.0);(153.5, 689.0);(193.5, 597.0);(194.75, 700.0);(279.0, 613.5);(270.25, 714.0);(224.0, 715.0);(257.0, 723.5);(374.5, 596.5);(382.25, 666.5);(487.75, 596.5);(508.5, 658.5);(578.0, 577.0);(566.0, 630.5)
2.83;videos/cuts_train/fall08.mp4;fallen;(164.62, 658.0);(151.25, 648.0);(153.12, 671.0);(142.5, 629.0);(162.75, 689.0);(201.5, 597.0);(201.38, 700.0);(277.25, 618.5);(249.25, 726.0);(231.0, 714.0);(236.75, 732.0);(379.0, 600.5);(385.25, 668.0);(491.25, 610.0);(504.75, 666.5);(581.0, 586.5);(561.0, 643.5)
2.87;videos/cuts_train/fall08.mp4;fallen;(162.38, 660.5);(149.12, 649.0);(150.5, 673.0);(140.75, 629.0);(157.88, 690.0);(199.5, 597.5);(193.62, 701.0);(277.0, 623.5);(237.75, 727.0);(232.25, 719.0);(226.38, 733.5);(380.25, 603.0);(382.0, 671.5);(499.0, 626.0);(507.5, 672.0);(599.0, 585.5);(563.0, 631.5)
2.9;videos/cuts_train/fall08.mp4;fallen;(165.25, 663.5);(150.75, 651.0);(153.12, 676.0);(140.75, 628.0);(156.88, 692.0);(199.25, 597.5);(192.0, 702.5);(277.5, 628.5);(235.75, 728.0);(230.0, 723.5);(221.0, 735.0);(383.5, 605.5);(384.0, 679.0);(504.0, 631.0);(512.0, 688.0);(605.0, 590.5);(563.0, 652.0)
